pass,changed,current_budget,exec_time,iteration,phase,run
MatchCallArgs,0,94,2.0351e-05,0,Speculation,0
InlineForcePromises,0,93,2.0414e-05,0,Speculation,0
Inline,0,92,2.085e-05,0,Speculation,0
OptimizeContexts,0,91,2.3076e-05,0,Speculation,0
DelayInstr,0,90,2.7799e-05,0,Speculation,0
ForceDominance,0,89,7.0042e-05,0,Speculation,0
ScopeResolution,0,88,0.000139078,0,Speculation,0
LoadElision,0,87,2.8498e-05,0,Speculation,0
GVN,0,86,0.000119923,0,Speculation,0
Constantfold,0,85,7.0299e-05,0,Speculation,0
DeadStoreRemoval,0,84,0.000104415,0,Speculation,0
Inline,0,83,2.1808e-05,0,Speculation,0
OptimizeContexts,0,82,2.4524e-05,0,Speculation,0
OptimizeVisibility,0,81,6.6745e-05,0,Speculation,0
OptimizeAssumptions,0,80,4.6675e-05,0,Speculation,0
Cleanup,0,79,9.4046e-05,0,Speculation,0
ElideEnv,0,78,5.3529e-05,0,Speculation,0
DelayEnv,0,77,2.1634e-05,0,Speculation,0
DelayInstr,0,76,2.7643e-05,0,Speculation,0
Cleanup,0,75,8.3503e-05,0,Speculation,0
OptimizeVisibility,0,74,6.6702e-05,0,Speculation,0
OptimizeAssumptions,0,73,4.0159e-05,0,Speculation,0
Cleanup,0,72,8.4847e-05,0,Speculation,0
TypeInference,0,71,4.2147e-05,0,Speculation,0
Overflow,0,70,3.8602e-05,0,Speculation,0
TypefeedbackCleanup,0,69,2.0021e-05,0,Speculation,0
TypeSpeculation,1,68,5.1973e-05,0,Speculation,0
Speculation,0,67,2.0161e-05,1,Speculation,0
TypefeedbackCleanup,0,66,1.9989e-05,1,Speculation,0
ElideEnvSpec,0,65,4.4514e-05,1,Speculation,0
DotDotDots,0,64,2.1623e-05,1,Speculation,0
EagerCalls,0,63,2.5226e-05,1,Speculation,0
MatchCallArgs,0,62,2.08e-05,1,Speculation,0
InlineForcePromises,0,61,2.0722e-05,1,Speculation,0
Inline,0,60,2.0938e-05,1,Speculation,0
OptimizeContexts,0,59,2.3652e-05,1,Speculation,0
DelayInstr,0,58,2.941e-05,1,Speculation,0
ForceDominance,0,57,6.9902e-05,1,Speculation,0
ScopeResolution,0,56,0.000147838,1,Speculation,0
LoadElision,0,55,2.9245e-05,1,Speculation,0
GVN,0,54,0.000120963,1,Speculation,0
Constantfold,0,53,7.0115e-05,1,Speculation,0
DeadStoreRemoval,0,52,0.000101111,1,Speculation,0
Inline,0,51,2.2419e-05,1,Speculation,0
OptimizeContexts,0,50,2.4959e-05,1,Speculation,0
OptimizeVisibility,0,49,6.7079e-05,1,Speculation,0
OptimizeAssumptions,0,48,5.256e-05,1,Speculation,0
Cleanup,0,47,9.6002e-05,1,Speculation,0
ElideEnv,0,46,5.4034e-05,1,Speculation,0
DelayEnv,0,45,2.2276e-05,1,Speculation,0
DelayInstr,0,44,2.9374e-05,1,Speculation,0
Cleanup,0,43,8.6358e-05,1,Speculation,0
OptimizeVisibility,0,42,6.6302e-05,1,Speculation,0
OptimizeAssumptions,0,41,4.848e-05,1,Speculation,0
Cleanup,0,40,8.9073e-05,1,Speculation,0
TypeInference,0,39,4.2984e-05,1,Speculation,0
Overflow,0,38,3.988e-05,1,Speculation,0
TypefeedbackCleanup,0,37,2.0227e-05,1,Speculation,0
TypeSpeculation,0,36,4.0494e-05,1,Speculation,0
Speculation post,0,0,2.0997e-05,0,Speculation post,0
HoistInstruction,1,0,3.2866e-05,0,Speculation post,0
LoopInvariant,0,0,2.3028e-05,0,Speculation post,0
Remove CP,0,0,2.0116e-05,0,Remove CP,0
CleanupCheckpoints,1,0,2.746e-05,0,Remove CP,0
HoistInstruction,0,0,2.0701e-05,0,Remove CP,0
LoopInvariant,0,0,1.5466e-05,0,Remove CP,0
Intermediate 2,0,59,1.3328e-05,0,Intermediate 2,0
DotDotDots,0,58,1.4598e-05,0,Intermediate 2,0
EagerCalls,0,57,1.7717e-05,0,Intermediate 2,0
MatchCallArgs,0,56,1.3688e-05,0,Intermediate 2,0
InlineForcePromises,0,55,1.3921e-05,0,Intermediate 2,0
Inline,0,54,1.4265e-05,0,Intermediate 2,0
OptimizeContexts,0,53,1.6561e-05,0,Intermediate 2,0
DelayInstr,0,52,2.0774e-05,0,Intermediate 2,0
ForceDominance,0,51,5.0293e-05,0,Intermediate 2,0
ScopeResolution,0,50,0.000104753,0,Intermediate 2,0
LoadElision,0,49,2.0647e-05,0,Intermediate 2,0
GVN,0,48,6.1459e-05,0,Intermediate 2,0
Constantfold,0,47,5.0132e-05,0,Intermediate 2,0
DeadStoreRemoval,0,46,6.1492e-05,0,Intermediate 2,0
Inline,0,45,1.4736e-05,0,Intermediate 2,0
OptimizeContexts,0,44,1.735e-05,0,Intermediate 2,0
OptimizeVisibility,0,43,4.3661e-05,0,Intermediate 2,0
OptimizeAssumptions,0,42,3.6008e-05,0,Intermediate 2,0
Cleanup,1,41,7.3162e-05,0,Intermediate 2,0
ElideEnv,0,40,3.5438e-05,0,Intermediate 2,0
DelayEnv,0,39,1.3906e-05,0,Intermediate 2,0
DelayInstr,0,38,1.8886e-05,0,Intermediate 2,0
Cleanup,1,37,5.6481e-05,0,Intermediate 2,0
OptimizeVisibility,0,36,3.2263e-05,0,Intermediate 2,0
OptimizeAssumptions,0,35,2.6459e-05,0,Intermediate 2,0
Cleanup,0,34,5.2453e-05,0,Intermediate 2,0
TypeInference,0,33,2.8315e-05,0,Intermediate 2,0
Overflow,0,32,2.1497e-05,0,Intermediate 2,0
Intermediate 2 post,0,0,1.0957e-05,0,Intermediate 2 post,0
HoistInstruction,0,0,1.4932e-05,0,Intermediate 2 post,0
LoopInvariant,0,0,1.215e-05,0,Intermediate 2 post,0
Cleanup FS,0,0,1.051e-05,0,Cleanup FS,0
CleanupFramestate,1,0,1.3136e-05,0,Cleanup FS,0
CleanupCheckpoints,0,0,1.3635e-05,0,Cleanup FS,0
Final,0,119,1.0648e-05,0,Final,0
DotDotDots,0,118,1.1641e-05,0,Final,0
EagerCalls,0,117,1.3317e-05,0,Final,0
MatchCallArgs,0,116,1.0945e-05,0,Final,0
InlineForcePromises,0,115,1.1307e-05,0,Final,0
Inline,0,114,1.1362e-05,0,Final,0
OptimizeContexts,0,113,1.2327e-05,0,Final,0
DelayInstr,0,112,1.6529e-05,0,Final,0
ForceDominance,0,111,4.16e-05,0,Final,0
ScopeResolution,0,110,9.5795e-05,0,Final,0
LoadElision,0,109,1.5186e-05,0,Final,0
GVN,0,108,5.2881e-05,0,Final,0
Constantfold,0,107,3.2403e-05,0,Final,0
DeadStoreRemoval,0,106,5.3881e-05,0,Final,0
Inline,0,105,1.1303e-05,0,Final,0
OptimizeContexts,0,104,1.1463e-05,0,Final,0
OptimizeVisibility,0,103,2.8882e-05,0,Final,0
OptimizeAssumptions,0,102,2.483e-05,0,Final,0
Cleanup,0,101,5.5169e-05,0,Final,0
ElideEnv,0,100,2.7472e-05,0,Final,0
DelayEnv,0,99,1.5694e-05,0,Final,0
DelayInstr,0,98,1.4994e-05,0,Final,0
Cleanup,0,97,4.3806e-05,0,Final,0
OptimizeVisibility,0,96,2.5219e-05,0,Final,0
OptimizeAssumptions,0,95,2.3002e-05,0,Final,0
Cleanup,0,94,4.2153e-05,0,Final,0
TypeInference,0,93,2.5989e-05,0,Final,0
Overflow,0,92,1.8542e-05,0,Final,0
ElideEnvSpec,0,91,2.6079e-05,0,Final,0
CleanupCheckpoints,0,90,1.2398e-05,0,Final,0
Final post,0,0,9.173e-06,0,Final post,0
HoistInstruction,0,0,1.2887e-05,0,Final post,0
LoopInvariant,0,0,1.0659e-05,0,Final post,0
Constantfold,0,0,2.8372e-05,0,Final post,0
Cleanup,0,0,4.39e-05,0,Final post,0
CleanupCheckpoints,0,0,1.1766e-05,0,Final post,0
done,0,0,9.507e-06,0,done,0
Initial,0,59,0.00026554,0,Initial,1
TypefeedbackCleanup,0,58,0.000246342,0,Initial,1
DotDotDots,0,57,0.00026182,0,Initial,1
EagerCalls,0,56,0.000336609,0,Initial,1
MatchCallArgs,0,55,0.000270512,0,Initial,1
InlineForcePromises,0,54,0.000262096,0,Initial,1
Inline,1,53,0.000766291,0,Initial,1
OptimizeContexts,0,52,0.000478688,0,Initial,1
DelayInstr,1,51,0.000585448,0,Initial,1
ForceDominance,1,50,0.00440702,0,Initial,1
ScopeResolution,1,49,0.0054491,0,Initial,1
LoadElision,0,48,0.000393971,0,Initial,1
GVN,1,47,0.00174366,0,Initial,1
Constantfold,0,46,0.00170863,0,Initial,1
DeadStoreRemoval,0,45,0.00317417,0,Initial,1
Inline,0,44,0.00028743,0,Initial,1
OptimizeContexts,0,43,0.000413144,0,Initial,1
OptimizeVisibility,1,42,0.000641458,0,Initial,1
OptimizeAssumptions,1,41,0.00173423,0,Initial,1
Cleanup,1,40,0.00100343,0,Initial,1
ElideEnv,0,39,0.000528732,0,Initial,1
DelayEnv,1,38,0.000238972,0,Initial,1
DelayInstr,0,37,0.000373307,0,Initial,1
Cleanup,0,36,0.000865053,0,Initial,1
OptimizeVisibility,0,35,0.000400477,0,Initial,1
OptimizeAssumptions,1,34,0.00101999,0,Initial,1
Cleanup,0,33,0.00080833,0,Initial,1
TypeInference,0,32,0.000388695,0,Initial,1
Overflow,0,31,0.000386237,0,Initial,1
Initial post,0,0,0.000204269,0,Initial post,1
HoistInstruction,1,0,0.000329735,0,Initial post,1
LoopInvariant,0,0,0.000253018,0,Initial post,1
Speculation,0,99,0.000200668,0,Speculation,1
TypefeedbackCleanup,0,98,0.000198999,0,Speculation,1
ElideEnvSpec,1,97,0.00124107,0,Speculation,1
DotDotDots,0,96,0.000228809,0,Speculation,1
EagerCalls,0,95,0.00027262,0,Speculation,1
MatchCallArgs,0,94,0.000223053,0,Speculation,1
InlineForcePromises,0,93,0.000220406,0,Speculation,1
Inline,0,92,0.00022357,0,Speculation,1
OptimizeContexts,1,91,0.000399454,0,Speculation,1
DelayInstr,0,90,0.000369954,0,Speculation,1
ForceDominance,1,89,0.00329342,0,Speculation,1
ScopeResolution,1,88,0.00418978,0,Speculation,1
LoadElision,0,87,0.000308969,0,Speculation,1
GVN,0,86,0.00125621,0,Speculation,1
Constantfold,0,85,0.00088462,0,Speculation,1
DeadStoreRemoval,0,84,0.00368228,0,Speculation,1
Inline,0,83,0.000231557,0,Speculation,1
OptimizeContexts,0,82,0.000314472,0,Speculation,1
OptimizeVisibility,0,81,0.000437021,0,Speculation,1
OptimizeAssumptions,1,80,0.0012358,0,Speculation,1
Cleanup,0,79,0.000873362,0,Speculation,1
ElideEnv,0,78,0.000478963,0,Speculation,1
DelayEnv,1,77,0.000224895,0,Speculation,1
DelayInstr,0,76,0.000334373,0,Speculation,1
Cleanup,0,75,0.000808462,0,Speculation,1
OptimizeVisibility,0,74,0.000368683,0,Speculation,1
OptimizeAssumptions,1,73,0.00106525,0,Speculation,1
Cleanup,0,72,0.000791885,0,Speculation,1
TypeInference,0,71,0.000453781,0,Speculation,1
Overflow,0,70,0.000369834,0,Speculation,1
TypefeedbackCleanup,0,69,0.000189384,0,Speculation,1
TypeSpeculation,1,68,0.000991909,0,Speculation,1
Speculation,0,67,0.000196817,1,Speculation,1
TypefeedbackCleanup,0,66,0.000190927,1,Speculation,1
ElideEnvSpec,1,65,0.000481076,1,Speculation,1
DotDotDots,0,64,0.00020919,1,Speculation,1
EagerCalls,0,63,0.000248057,1,Speculation,1
MatchCallArgs,0,62,0.000203259,1,Speculation,1
InlineForcePromises,0,61,0.000199683,1,Speculation,1
Inline,0,60,0.000204084,1,Speculation,1
OptimizeContexts,0,59,0.000286805,1,Speculation,1
DelayInstr,0,58,0.000345215,1,Speculation,1
ForceDominance,1,57,0.00200912,1,Speculation,1
ScopeResolution,0,56,0.00347053,1,Speculation,1
LoadElision,1,55,0.00029754,1,Speculation,1
GVN,0,54,0.0011892,1,Speculation,1
Constantfold,0,53,0.000728226,1,Speculation,1
DeadStoreRemoval,0,52,0.003009,1,Speculation,1
Inline,0,51,0.000212637,1,Speculation,1
OptimizeContexts,0,50,0.000286409,1,Speculation,1
OptimizeVisibility,0,49,0.000357034,1,Speculation,1
OptimizeAssumptions,1,48,0.00106053,1,Speculation,1
Cleanup,0,47,0.000818689,1,Speculation,1
ElideEnv,0,46,0.000455439,1,Speculation,1
DelayEnv,0,45,0.000198686,1,Speculation,1
DelayInstr,0,44,0.00031567,1,Speculation,1
Cleanup,0,43,0.000784313,1,Speculation,1
OptimizeVisibility,0,42,0.000350105,1,Speculation,1
OptimizeAssumptions,0,41,0.000862906,1,Speculation,1
Cleanup,0,40,0.000788728,1,Speculation,1
TypeInference,0,39,0.000432315,1,Speculation,1
Overflow,0,38,0.0003495,1,Speculation,1
TypefeedbackCleanup,0,37,0.000182184,1,Speculation,1
TypeSpeculation,0,36,0.000500961,1,Speculation,1
Speculation post,0,0,0.0001833,0,Speculation post,1
HoistInstruction,1,0,0.000293017,0,Speculation post,1
LoopInvariant,0,0,0.000220312,0,Speculation post,1
Remove CP,0,0,0.000177909,0,Remove CP,1
CleanupCheckpoints,1,0,0.000191808,0,Remove CP,1
HoistInstruction,1,0,0.000209358,0,Remove CP,1
LoopInvariant,0,0,0.000155181,0,Remove CP,1
Intermediate 2,0,59,0.000117741,0,Intermediate 2,1
DotDotDots,0,58,0.000126544,0,Intermediate 2,1
EagerCalls,0,57,0.000159636,0,Intermediate 2,1
MatchCallArgs,0,56,0.000126517,0,Intermediate 2,1
InlineForcePromises,0,55,0.000125611,0,Intermediate 2,1
Inline,0,54,0.000129943,0,Intermediate 2,1
OptimizeContexts,0,53,0.000176074,0,Intermediate 2,1
DelayInstr,0,52,0.00021193,0,Intermediate 2,1
ForceDominance,1,51,0.000955326,0,Intermediate 2,1
ScopeResolution,0,50,0.00190263,0,Intermediate 2,1
LoadElision,0,49,0.000182677,0,Intermediate 2,1
GVN,0,48,0.000658643,0,Intermediate 2,1
Constantfold,0,47,0.000448475,0,Intermediate 2,1
DeadStoreRemoval,0,46,0.00126626,0,Intermediate 2,1
Inline,0,45,0.000139893,0,Intermediate 2,1
OptimizeContexts,0,44,0.000180465,0,Intermediate 2,1
OptimizeVisibility,0,43,0.000225948,0,Intermediate 2,1
OptimizeAssumptions,0,42,0.000506883,0,Intermediate 2,1
Cleanup,1,41,0.000544085,0,Intermediate 2,1
ElideEnv,0,40,0.000276739,0,Intermediate 2,1
DelayEnv,0,39,0.000117671,0,Intermediate 2,1
DelayInstr,0,38,0.000206364,0,Intermediate 2,1
Cleanup,1,37,0.000461489,0,Intermediate 2,1
OptimizeVisibility,0,36,0.000189049,0,Intermediate 2,1
OptimizeAssumptions,0,35,0.000363002,0,Intermediate 2,1
Cleanup,0,34,0.000448411,0,Intermediate 2,1
TypeInference,0,33,0.000275932,0,Intermediate 2,1
Overflow,0,32,0.000220943,0,Intermediate 2,1
Intermediate 2 post,0,0,0.000104845,0,Intermediate 2 post,1
HoistInstruction,1,0,0.000163087,0,Intermediate 2 post,1
LoopInvariant,0,0,0.000117225,0,Intermediate 2 post,1
Cleanup FS,0,0,9.9898e-05,0,Cleanup FS,1
CleanupFramestate,1,0,0.000111305,0,Cleanup FS,1
CleanupCheckpoints,0,0,0.000118541,0,Cleanup FS,1
Final,0,119,9.7539e-05,0,Final,1
DotDotDots,0,118,0.000105659,0,Final,1
EagerCalls,0,117,0.000122015,0,Final,1
MatchCallArgs,0,116,0.000107433,0,Final,1
InlineForcePromises,0,115,0.000102326,0,Final,1
Inline,0,114,0.000105433,0,Final,1
OptimizeContexts,0,113,0.000135425,0,Final,1
DelayInstr,0,112,0.000182016,0,Final,1
ForceDominance,1,111,0.000764202,0,Final,1
ScopeResolution,1,110,0.00188836,0,Final,1
LoadElision,0,109,0.000131192,0,Final,1
GVN,0,108,0.000529115,0,Final,1
Constantfold,0,107,0.000257248,0,Final,1
DeadStoreRemoval,0,106,0.000755046,0,Final,1
Inline,0,105,9.9901e-05,0,Final,1
OptimizeContexts,0,104,0.000124849,0,Final,1
OptimizeVisibility,0,103,0.000157295,0,Final,1
OptimizeAssumptions,0,102,0.000331436,0,Final,1
Cleanup,1,101,0.000416446,0,Final,1
ElideEnv,0,100,0.000216567,0,Final,1
DelayEnv,1,99,9.5521e-05,0,Final,1
DelayInstr,1,98,0.000168325,0,Final,1
Cleanup,0,97,0.000408417,0,Final,1
OptimizeVisibility,0,96,0.000158415,0,Final,1
OptimizeAssumptions,0,95,0.000321156,0,Final,1
Cleanup,0,94,0.000397358,0,Final,1
TypeInference,0,93,0.000252445,0,Final,1
Overflow,0,92,0.000172216,0,Final,1
ElideEnvSpec,0,91,0.000212198,0,Final,1
CleanupCheckpoints,0,90,0.000104463,0,Final,1
Final post,0,0,8.297e-05,0,Final post,1
HoistInstruction,0,0,0.000113252,0,Final post,1
LoopInvariant,0,0,9.4357e-05,0,Final post,1
Constantfold,0,0,0.000225799,0,Final post,1
Cleanup,0,0,0.000399591,0,Final post,1
CleanupCheckpoints,0,0,0.000105247,0,Final post,1
done,0,0,8.3046e-05,0,done,1
Initial,0,59,1.6035e-05,0,Initial,2
TypefeedbackCleanup,0,58,1.1587e-05,0,Initial,2
DotDotDots,0,57,1.1845e-05,0,Initial,2
EagerCalls,0,56,1.4572e-05,0,Initial,2
MatchCallArgs,0,55,1.1385e-05,0,Initial,2
InlineForcePromises,0,54,1.1356e-05,0,Initial,2
Inline,0,53,1.2631e-05,0,Initial,2
OptimizeContexts,0,52,1.845e-05,0,Initial,2
DelayInstr,0,51,1.6273e-05,0,Initial,2
ForceDominance,0,50,5.8908e-05,0,Initial,2
ScopeResolution,0,49,8.6582e-05,0,Initial,2
LoadElision,0,48,1.4456e-05,0,Initial,2
GVN,0,47,6.7868e-05,0,Initial,2
Constantfold,0,46,4.086e-05,0,Initial,2
DeadStoreRemoval,0,45,1.7983e-05,0,Initial,2
Inline,0,44,1.1092e-05,0,Initial,2
OptimizeContexts,0,43,1.4185e-05,0,Initial,2
OptimizeVisibility,1,42,3.2734e-05,0,Initial,2
OptimizeAssumptions,1,41,3.8067e-05,0,Initial,2
Cleanup,1,40,5.8312e-05,0,Initial,2
ElideEnv,0,39,2.998e-05,0,Initial,2
DelayEnv,1,38,1.7739e-05,0,Initial,2
DelayInstr,0,37,1.3774e-05,0,Initial,2
Cleanup,0,36,4.0868e-05,0,Initial,2
OptimizeVisibility,0,35,2.1849e-05,0,Initial,2
OptimizeAssumptions,0,34,2.2963e-05,0,Initial,2
Cleanup,0,33,3.8834e-05,0,Initial,2
TypeInference,0,32,2.6213e-05,0,Initial,2
Overflow,0,31,1.7384e-05,0,Initial,2
Initial post,0,0,9.363e-06,0,Initial post,2
HoistInstruction,0,0,1.5319e-05,0,Initial post,2
LoopInvariant,0,0,1.1859e-05,0,Initial post,2
Speculation,0,99,9.027e-06,0,Speculation,2
TypefeedbackCleanup,0,98,9.479e-06,0,Speculation,2
ElideEnvSpec,0,97,3.0943e-05,0,Speculation,2
DotDotDots,0,96,1.032e-05,0,Speculation,2
EagerCalls,0,95,1.2617e-05,0,Speculation,2
MatchCallArgs,0,94,9.775e-06,0,Speculation,2
InlineForcePromises,0,93,9.64e-06,0,Speculation,2
Inline,0,92,1.0284e-05,0,Speculation,2
OptimizeContexts,0,91,1.2918e-05,0,Speculation,2
DelayInstr,0,90,1.3276e-05,0,Speculation,2
ForceDominance,0,89,3.7308e-05,0,Speculation,2
ScopeResolution,0,88,7.5586e-05,0,Speculation,2
LoadElision,0,87,1.0691e-05,0,Speculation,2
GVN,0,86,5.1754e-05,0,Speculation,2
Constantfold,0,85,3.2135e-05,0,Speculation,2
DeadStoreRemoval,0,84,1.7054e-05,0,Speculation,2
Inline,0,83,1.0191e-05,0,Speculation,2
OptimizeContexts,0,82,1.2391e-05,0,Speculation,2
OptimizeVisibility,0,81,2.3431e-05,0,Speculation,2
OptimizeAssumptions,0,80,2.2259e-05,0,Speculation,2
Cleanup,0,79,4.3434e-05,0,Speculation,2
ElideEnv,0,78,3.7282e-05,0,Speculation,2
DelayEnv,0,77,1.1103e-05,0,Speculation,2
DelayInstr,0,76,1.3052e-05,0,Speculation,2
Cleanup,0,75,4.2957e-05,0,Speculation,2
OptimizeVisibility,0,74,2.12e-05,0,Speculation,2
OptimizeAssumptions,0,73,2.1133e-05,0,Speculation,2
Cleanup,0,72,4.181e-05,0,Speculation,2
TypeInference,0,71,2.0933e-05,0,Speculation,2
Overflow,0,70,1.6542e-05,0,Speculation,2
TypefeedbackCleanup,0,69,9.074e-06,0,Speculation,2
TypeSpeculation,0,68,2.2755e-05,0,Speculation,2
Speculation post,0,0,9.63e-06,0,Speculation post,2
HoistInstruction,0,0,1.273e-05,0,Speculation post,2
LoopInvariant,0,0,1.1119e-05,0,Speculation post,2
Remove CP,0,0,9e-06,0,Remove CP,2
CleanupCheckpoints,1,0,1.5188e-05,0,Remove CP,2
HoistInstruction,0,0,7.846e-06,0,Remove CP,2
LoopInvariant,0,0,6.534e-06,0,Remove CP,2
Intermediate 2,0,59,5.353e-06,0,Intermediate 2,2
DotDotDots,0,58,6.275e-06,0,Intermediate 2,2
EagerCalls,0,57,8.089e-06,0,Intermediate 2,2
MatchCallArgs,0,56,5.994e-06,0,Intermediate 2,2
InlineForcePromises,0,55,5.899e-06,0,Intermediate 2,2
Inline,0,54,6.368e-06,0,Intermediate 2,2
OptimizeContexts,0,53,1.166e-05,0,Intermediate 2,2
DelayInstr,0,52,7.881e-06,0,Intermediate 2,2
ForceDominance,0,51,2.465e-05,0,Intermediate 2,2
ScopeResolution,0,50,4.0864e-05,0,Intermediate 2,2
LoadElision,0,49,6.663e-06,0,Intermediate 2,2
GVN,0,48,2.3325e-05,0,Intermediate 2,2
Constantfold,0,47,2.3443e-05,0,Intermediate 2,2
DeadStoreRemoval,0,46,1.028e-05,0,Intermediate 2,2
Inline,0,45,6.259e-06,0,Intermediate 2,2
OptimizeContexts,0,44,7.399e-06,0,Intermediate 2,2
OptimizeVisibility,0,43,1.4166e-05,0,Intermediate 2,2
OptimizeAssumptions,0,42,1.0446e-05,0,Intermediate 2,2
Cleanup,1,41,3.1844e-05,0,Intermediate 2,2
ElideEnv,0,40,1.6271e-05,0,Intermediate 2,2
DelayEnv,0,39,5.844e-06,0,Intermediate 2,2
DelayInstr,0,38,7.026e-06,0,Intermediate 2,2
Cleanup,0,37,2.2876e-05,0,Intermediate 2,2
OptimizeVisibility,0,36,1.0149e-05,0,Intermediate 2,2
OptimizeAssumptions,0,35,8.159e-06,0,Intermediate 2,2
Cleanup,0,34,2.1094e-05,0,Intermediate 2,2
TypeInference,0,33,1.1471e-05,0,Intermediate 2,2
Overflow,0,32,8.728e-06,0,Intermediate 2,2
Intermediate 2 post,0,0,4.883e-06,0,Intermediate 2 post,2
HoistInstruction,0,0,6.622e-06,0,Intermediate 2 post,2
LoopInvariant,0,0,5.549e-06,0,Intermediate 2 post,2
Cleanup FS,0,0,4.55e-06,0,Cleanup FS,2
CleanupFramestate,1,0,6.605e-06,0,Cleanup FS,2
CleanupCheckpoints,0,0,6.027e-06,0,Cleanup FS,2
Final,0,119,4.336e-06,0,Final,2
DotDotDots,0,118,5.174e-06,0,Final,2
EagerCalls,0,117,6.468e-06,0,Final,2
MatchCallArgs,0,116,4.845e-06,0,Final,2
InlineForcePromises,0,115,4.836e-06,0,Final,2
Inline,0,114,5.053e-06,0,Final,2
OptimizeContexts,0,113,5.754e-06,0,Final,2
DelayInstr,0,112,6.314e-06,0,Final,2
ForceDominance,0,111,1.9189e-05,0,Final,2
ScopeResolution,0,110,3.336e-05,0,Final,2
LoadElision,0,109,5.132e-06,0,Final,2
GVN,0,108,1.9462e-05,0,Final,2
Constantfold,0,107,1.4464e-05,0,Final,2
DeadStoreRemoval,0,106,8.572e-06,0,Final,2
Inline,0,105,4.905e-06,0,Final,2
OptimizeContexts,0,104,5.101e-06,0,Final,2
OptimizeVisibility,0,103,9.976e-06,0,Final,2
OptimizeAssumptions,0,102,7.069e-06,0,Final,2
Cleanup,0,101,2.2804e-05,0,Final,2
ElideEnv,0,100,1.251e-05,0,Final,2
DelayEnv,0,99,4.699e-06,0,Final,2
DelayInstr,0,98,5.52e-06,0,Final,2
Cleanup,0,97,1.8655e-05,0,Final,2
OptimizeVisibility,0,96,8.587e-06,0,Final,2
OptimizeAssumptions,0,95,6.333e-06,0,Final,2
Cleanup,0,94,1.8239e-05,0,Final,2
TypeInference,0,93,1.0072e-05,0,Final,2
Overflow,0,92,7.139e-06,0,Final,2
ElideEnvSpec,0,91,1.5377e-05,0,Final,2
CleanupCheckpoints,0,90,5.336e-06,0,Final,2
Final post,0,0,3.915e-06,0,Final post,2
HoistInstruction,0,0,5.538e-06,0,Final post,2
LoopInvariant,0,0,4.696e-06,0,Final post,2
Constantfold,0,0,1.312e-05,0,Final post,2
Cleanup,0,0,1.9616e-05,0,Final post,2
CleanupCheckpoints,0,0,5.065e-06,0,Final post,2
done,0,0,3.959e-06,0,done,2
Initial,0,59,1.4999e-05,0,Initial,3
TypefeedbackCleanup,0,58,1.1108e-05,0,Initial,3
DotDotDots,0,57,1.2558e-05,0,Initial,3
EagerCalls,0,56,1.6008e-05,0,Initial,3
MatchCallArgs,0,55,1.1412e-05,0,Initial,3
InlineForcePromises,0,54,1.121e-05,0,Initial,3
Inline,0,53,1.2967e-05,0,Initial,3
OptimizeContexts,0,52,1.5788e-05,0,Initial,3
DelayInstr,0,51,2.1828e-05,0,Initial,3
ForceDominance,0,50,6.9977e-05,0,Initial,3
ScopeResolution,0,49,0.000145999,0,Initial,3
LoadElision,0,48,2.3563e-05,0,Initial,3
GVN,1,47,7.2295e-05,0,Initial,3
