pass,changed,current_budget,exec_time,iteration,phase,run
OptimizeVisibility,0,42,0.000140854,1,Speculation,0
OptimizeAssumptions,0,41,0.000909411,1,Speculation,0
Cleanup,0,40,0.000356922,1,Speculation,0
TypeInference,0,39,0.000481001,1,Speculation,0
Overflow,0,38,0.000174649,1,Speculation,0
TypefeedbackCleanup,0,37,7.868e-05,1,Speculation,0
TypeSpeculation,0,36,0.000294569,1,Speculation,0
Speculation post,0,0,7.9355e-05,0,Speculation post,0
HoistInstruction,1,0,0.000140358,0,Speculation post,0
LoopInvariant,0,0,0.000113221,0,Speculation post,0
Remove CP,0,0,7.7572e-05,0,Remove CP,0
CleanupCheckpoints,1,0,8.8114e-05,0,Remove CP,0
HoistInstruction,1,0,0.000107565,0,Remove CP,0
LoopInvariant,0,0,8.673e-05,0,Remove CP,0
Intermediate 2,0,59,5.6413e-05,0,Intermediate 2,0
DotDotDots,0,58,6.1182e-05,0,Intermediate 2,0
EagerCalls,0,57,8.0232e-05,0,Intermediate 2,0
MatchCallArgs,0,56,6.0221e-05,0,Intermediate 2,0
InlineForcePromises,0,55,5.9917e-05,0,Intermediate 2,0
Inline,0,54,6.2222e-05,0,Intermediate 2,0
OptimizeContexts,0,53,6.9153e-05,0,Intermediate 2,0
DelayInstr,0,52,0.000127498,0,Intermediate 2,0
ForceDominance,0,51,0.000326784,0,Intermediate 2,0
ScopeResolution,0,50,0.000937887,0,Intermediate 2,0
LoadElision,0,49,0.000108587,0,Intermediate 2,0
GVN,0,48,0.000401132,0,Intermediate 2,0
Constantfold,0,47,0.000235749,0,Intermediate 2,0
DeadStoreRemoval,0,46,0.000573349,0,Intermediate 2,0
Inline,0,45,6.7375e-05,0,Intermediate 2,0
OptimizeContexts,0,44,7.2144e-05,0,Intermediate 2,0
OptimizeVisibility,0,43,9.0365e-05,0,Intermediate 2,0
OptimizeAssumptions,1,42,0.000565131,0,Intermediate 2,0
Cleanup,1,41,0.000539741,0,Intermediate 2,0
ElideEnv,0,40,0.000107438,0,Intermediate 2,0
DelayEnv,0,39,7.4068e-05,0,Intermediate 2,0
DelayInstr,0,38,0.000113842,0,Intermediate 2,0
Cleanup,1,37,0.000209245,0,Intermediate 2,0
OptimizeVisibility,0,36,7.6216e-05,0,Intermediate 2,0
OptimizeAssumptions,1,35,0.000429026,0,Intermediate 2,0
Cleanup,1,34,0.000212542,0,Intermediate 2,0
TypeInference,0,33,0.000285926,0,Intermediate 2,0
Overflow,0,32,0.00010641,0,Intermediate 2,0
Intermediate 2 post,0,0,4.5255e-05,0,Intermediate 2 post,0
HoistInstruction,0,0,6.78e-05,0,Intermediate 2 post,0
LoopInvariant,0,0,7.0023e-05,0,Intermediate 2 post,0
Cleanup FS,0,0,4.3037e-05,0,Cleanup FS,0
CleanupFramestate,1,0,4.8026e-05,0,Cleanup FS,0
CleanupCheckpoints,1,0,5.2933e-05,0,Cleanup FS,0
Final,0,119,4.0546e-05,0,Final,0
DotDotDots,0,118,4.3935e-05,0,Final,0
EagerCalls,0,117,5.6318e-05,0,Final,0
MatchCallArgs,0,116,4.2892e-05,0,Final,0
InlineForcePromises,0,115,4.331e-05,0,Final,0
Inline,0,114,4.3945e-05,0,Final,0
OptimizeContexts,0,113,4.8019e-05,0,Final,0
DelayInstr,0,112,9.6241e-05,0,Final,0
ForceDominance,0,111,0.000168742,0,Final,0
ScopeResolution,1,110,0.00151563,0,Final,0
LoadElision,1,109,0.000133231,0,Final,0
GVN,1,108,0.000439363,0,Final,0
Constantfold,1,107,0.000215294,0,Final,0
DeadStoreRemoval,1,106,0.000827559,0,Final,0
Inline,0,105,4.39e-05,0,Final,0
OptimizeContexts,0,104,6.384e-05,0,Final,0
OptimizeVisibility,0,103,5.6972e-05,0,Final,0
OptimizeAssumptions,1,102,0.000248652,0,Final,0
Cleanup,1,101,0.00028483,0,Final,0
ElideEnv,1,100,8.5374e-05,0,Final,0
DelayEnv,0,99,3.9859e-05,0,Final,0
DelayInstr,0,98,7.7749e-05,0,Final,0
Cleanup,1,97,0.000252861,0,Final,0
OptimizeVisibility,0,96,5.8399e-05,0,Final,0
OptimizeAssumptions,0,95,0.000206175,0,Final,0
Cleanup,0,94,0.000261102,0,Final,0
TypeInference,0,93,0.000300788,0,Final,0
Overflow,0,92,7.9993e-05,0,Final,0
ElideEnvSpec,1,91,0.000107472,0,Final,0
CleanupCheckpoints,1,90,4.2232e-05,0,Final,0
Final,0,89,3.083e-05,1,Final,0
DotDotDots,0,88,3.3554e-05,1,Final,0
EagerCalls,0,87,4.464e-05,1,Final,0
MatchCallArgs,0,86,3.1983e-05,1,Final,0
InlineForcePromises,0,85,3.2213e-05,1,Final,0
Inline,0,84,3.3479e-05,1,Final,0
OptimizeContexts,0,83,3.629e-05,1,Final,0
DelayInstr,0,82,9.2324e-05,1,Final,0
ForceDominance,0,81,0.000132393,1,Final,0
ScopeResolution,0,80,0.000635458,1,Final,0
LoadElision,0,79,6.4767e-05,1,Final,0
GVN,0,78,0.000242305,1,Final,0
Constantfold,1,77,0.000115536,1,Final,0
DeadStoreRemoval,1,76,0.000465248,1,Final,0
Inline,0,75,3.5583e-05,1,Final,0
OptimizeContexts,0,74,4.8963e-05,1,Final,0
OptimizeVisibility,0,73,4.5665e-05,1,Final,0
OptimizeAssumptions,0,72,0.000165848,1,Final,0
Cleanup,1,71,0.000239442,1,Final,0
ElideEnv,0,70,6.5554e-05,1,Final,0
DelayEnv,0,69,3.3314e-05,1,Final,0
DelayInstr,0,68,6.4234e-05,1,Final,0
Cleanup,0,67,0.000190081,1,Final,0
OptimizeVisibility,0,66,4.6798e-05,1,Final,0
OptimizeAssumptions,0,65,0.000147383,1,Final,0
Cleanup,0,64,0.000196646,1,Final,0
TypeInference,0,63,0.000108335,1,Final,0
Overflow,0,62,6.1753e-05,1,Final,0
ElideEnvSpec,0,61,8.149e-05,1,Final,0
CleanupCheckpoints,1,60,3.2926e-05,1,Final,0
Final,0,59,2.3078e-05,2,Final,0
DotDotDots,0,58,2.5483e-05,2,Final,0
EagerCalls,0,57,3.5089e-05,2,Final,0
MatchCallArgs,0,56,2.4338e-05,2,Final,0
InlineForcePromises,0,55,2.476e-05,2,Final,0
Inline,0,54,2.5198e-05,2,Final,0
OptimizeContexts,0,53,2.7672e-05,2,Final,0
DelayInstr,0,52,5.153e-05,2,Final,0
ForceDominance,0,51,9.4066e-05,2,Final,0
ScopeResolution,0,50,0.000461638,2,Final,0
LoadElision,0,49,4.8691e-05,2,Final,0
GVN,0,48,0.000176454,2,Final,0
Constantfold,0,47,6.9123e-05,2,Final,0
DeadStoreRemoval,0,46,0.000203098,2,Final,0
Inline,0,45,2.8163e-05,2,Final,0
OptimizeContexts,0,44,3.4585e-05,2,Final,0
OptimizeVisibility,0,43,3.6308e-05,2,Final,0
OptimizeAssumptions,0,42,0.000121353,2,Final,0
Cleanup,1,41,0.000155409,2,Final,0
ElideEnv,0,40,5.3206e-05,2,Final,0
DelayEnv,0,39,2.7339e-05,2,Final,0
DelayInstr,0,38,5.2034e-05,2,Final,0
Cleanup,1,37,0.000144703,2,Final,0
OptimizeVisibility,0,36,3.7317e-05,2,Final,0
OptimizeAssumptions,0,35,0.000107962,2,Final,0
Cleanup,0,34,0.000136424,2,Final,0
TypeInference,0,33,0.000100813,2,Final,0
Overflow,0,32,4.8779e-05,2,Final,0
ElideEnvSpec,0,31,6.7206e-05,2,Final,0
CleanupCheckpoints,0,30,2.6713e-05,2,Final,0
Final post,0,0,2.1936e-05,0,Final post,0
HoistInstruction,1,0,4.1434e-05,0,Final post,0
LoopInvariant,0,0,3.2152e-05,0,Final post,0
Constantfold,0,0,5.2299e-05,0,Final post,0
Cleanup,0,0,0.000137492,0,Final post,0
CleanupCheckpoints,0,0,2.6687e-05,0,Final post,0
done,0,0,2.2277e-05,0,done,0
Initial,0,59,0.000322577,0,Initial,1
TypefeedbackCleanup,0,58,0.000282269,0,Initial,1
DotDotDots,0,57,0.000301013,0,Initial,1
EagerCalls,0,56,0.000393294,0,Initial,1
MatchCallArgs,0,55,0.000308923,0,Initial,1
InlineForcePromises,0,54,0.000299984,0,Initial,1
Inline,1,53,0.000793739,0,Initial,1
OptimizeContexts,0,52,0.000593572,0,Initial,1
DelayInstr,1,51,0.000720405,0,Initial,1
ForceDominance,1,50,0.00968603,0,Initial,1
ScopeResolution,1,49,0.00689068,0,Initial,1
LoadElision,0,48,0.000457729,0,Initial,1
GVN,0,47,0.00179258,0,Initial,1
Constantfold,0,46,0.00254345,0,Initial,1
DeadStoreRemoval,0,45,0.00565152,0,Initial,1
Inline,1,44,0.000441202,0,Initial,1
OptimizeContexts,0,43,0.000514861,0,Initial,1
OptimizeVisibility,1,42,0.000827184,0,Initial,1
OptimizeAssumptions,1,41,0.00320129,0,Initial,1
Cleanup,1,40,0.00103907,0,Initial,1
ElideEnv,0,39,0.00056671,0,Initial,1
DelayEnv,1,38,0.000253548,0,Initial,1
DelayInstr,0,37,0.000460168,0,Initial,1
Cleanup,0,36,0.000944913,0,Initial,1
OptimizeVisibility,0,35,0.000366179,0,Initial,1
OptimizeAssumptions,1,34,0.0017346,0,Initial,1
Cleanup,0,33,0.000867841,0,Initial,1
TypeInference,0,32,0.000517851,0,Initial,1
Overflow,0,31,0.000459596,0,Initial,1
Initial post,0,0,0.000218632,0,Initial post,1
HoistInstruction,1,0,0.00037112,0,Initial post,1
LoopInvariant,0,0,0.0003133,0,Initial post,1
Speculation,0,99,0.000210391,0,Speculation,1
TypefeedbackCleanup,0,98,0.000207763,0,Speculation,1
ElideEnvSpec,1,97,0.00249973,0,Speculation,1
DotDotDots,0,96,0.000267852,0,Speculation,1
EagerCalls,0,95,0.000307649,0,Speculation,1
MatchCallArgs,0,94,0.00024249,0,Speculation,1
InlineForcePromises,0,93,0.000239879,0,Speculation,1
Inline,0,92,0.000251298,0,Speculation,1
OptimizeContexts,1,91,0.000455591,0,Speculation,1
DelayInstr,0,90,0.000466959,0,Speculation,1
ForceDominance,1,89,0.00522138,0,Speculation,1
ScopeResolution,1,88,0.00524283,0,Speculation,1
LoadElision,0,87,0.000355744,0,Speculation,1
GVN,0,86,0.00150225,0,Speculation,1
Constantfold,0,85,0.00107293,0,Speculation,1
DeadStoreRemoval,1,84,0.00396323,0,Speculation,1
Inline,0,83,0.000254955,0,Speculation,1
OptimizeContexts,0,82,0.000317449,0,Speculation,1
OptimizeVisibility,0,81,0.000408656,0,Speculation,1
OptimizeAssumptions,1,80,0.00311944,0,Speculation,1
Cleanup,0,79,0.00105862,0,Speculation,1
ElideEnv,0,78,0.00051217,0,Speculation,1
DelayEnv,1,77,0.000224647,0,Speculation,1
DelayInstr,1,76,0.000435438,0,Speculation,1
Cleanup,0,75,0.000903057,0,Speculation,1
OptimizeVisibility,0,74,0.000319643,0,Speculation,1
OptimizeAssumptions,0,73,0.00210817,0,Speculation,1
Cleanup,0,72,0.000902574,0,Speculation,1
TypeInference,0,71,0.00089097,0,Speculation,1
Overflow,0,70,0.000422097,0,Speculation,1
TypefeedbackCleanup,0,69,0.000198402,0,Speculation,1
TypeSpeculation,1,68,0.00240721,0,Speculation,1
Speculation,0,67,0.000212649,1,Speculation,1
TypefeedbackCleanup,0,66,0.000208475,1,Speculation,1
ElideEnvSpec,1,65,0.00114223,1,Speculation,1
DotDotDots,1,64,0.000232937,1,Speculation,1
EagerCalls,1,63,0.000323962,1,Speculation,1
MatchCallArgs,0,62,0.000227383,1,Speculation,1
InlineForcePromises,0,61,0.000223812,1,Speculation,1
Inline,0,60,0.000227781,1,Speculation,1
OptimizeContexts,1,59,0.000320166,1,Speculation,1
DelayInstr,0,58,0.000437874,1,Speculation,1
ForceDominance,1,57,0.00178692,1,Speculation,1
ScopeResolution,1,56,0.00455342,1,Speculation,1
LoadElision,1,55,0.000457691,1,Speculation,1
GVN,0,54,0.00155962,1,Speculation,1
Constantfold,0,53,0.001507,1,Speculation,1
DeadStoreRemoval,0,52,0.00354433,1,Speculation,1
Inline,0,51,0.000212162,1,Speculation,1
OptimizeContexts,0,50,0.000225121,1,Speculation,1
OptimizeVisibility,0,49,0.000366979,1,Speculation,1
OptimizeAssumptions,1,48,0.00308683,1,Speculation,1
Cleanup,0,47,0.00122798,1,Speculation,1
ElideEnv,0,46,0.000347559,1,Speculation,1
DelayEnv,1,45,0.000174478,1,Speculation,1
DelayInstr,1,44,0.000317534,1,Speculation,1
Cleanup,0,43,0.000654637,1,Speculation,1
OptimizeVisibility,0,42,0.000240666,1,Speculation,1
OptimizeAssumptions,1,41,0.00117904,1,Speculation,1
Cleanup,0,40,0.000623375,1,Speculation,1
TypeInference,0,39,0.000690997,1,Speculation,1
Overflow,0,38,0.000294753,1,Speculation,1
TypefeedbackCleanup,0,37,0.000143563,1,Speculation,1
TypeSpeculation,0,36,0.000468607,1,Speculation,1
Speculation post,0,0,0.000139431,0,Speculation post,1
HoistInstruction,1,0,0.000236732,0,Speculation post,1
LoopInvariant,0,0,0.000187909,0,Speculation post,1
Remove CP,0,0,0.000135961,0,Remove CP,1
CleanupCheckpoints,1,0,0.000147139,0,Remove CP,1
HoistInstruction,1,0,0.000179641,0,Remove CP,1
LoopInvariant,0,0,0.000137482,0,Remove CP,1
Intermediate 2,0,59,9.4573e-05,0,Intermediate 2,1
DotDotDots,0,58,0.000102085,0,Intermediate 2,1
EagerCalls,0,57,0.000132559,0,Intermediate 2,1
MatchCallArgs,0,56,0.000100474,0,Intermediate 2,1
InlineForcePromises,0,55,0.000100176,0,Intermediate 2,1
Inline,0,54,0.000104016,0,Intermediate 2,1
OptimizeContexts,0,53,0.000113649,0,Intermediate 2,1
DelayInstr,0,52,0.000193068,0,Intermediate 2,1
ForceDominance,0,51,0.000484578,0,Intermediate 2,1
ScopeResolution,1,50,0.00147528,0,Intermediate 2,1
LoadElision,0,49,0.000174741,0,Intermediate 2,1
GVN,0,48,0.000635769,0,Intermediate 2,1
Constantfold,0,47,0.000369675,0,Intermediate 2,1
DeadStoreRemoval,0,46,0.000942531,0,Intermediate 2,1
Inline,0,45,0.000123892,0,Intermediate 2,1
OptimizeContexts,0,44,0.00013373,0,Intermediate 2,1
OptimizeVisibility,0,43,0.000156807,0,Intermediate 2,1
OptimizeAssumptions,1,42,0.000761477,0,Intermediate 2,1
Cleanup,1,41,0.00077388,0,Intermediate 2,1
ElideEnv,0,40,0.000191511,0,Intermediate 2,1
DelayEnv,0,39,8.9765e-05,0,Intermediate 2,1
DelayInstr,0,38,0.000175833,0,Intermediate 2,1
Cleanup,1,37,0.000357833,0,Intermediate 2,1
OptimizeVisibility,0,36,0.000134349,0,Intermediate 2,1
OptimizeAssumptions,1,35,0.000531702,0,Intermediate 2,1
Cleanup,1,34,0.0003575,0,Intermediate 2,1
TypeInference,0,33,0.00038618,0,Intermediate 2,1
Overflow,0,32,0.000175208,0,Intermediate 2,1
Intermediate 2 post,0,0,7.8282e-05,0,Intermediate 2 post,1
HoistInstruction,0,0,0.000141998,0,Intermediate 2 post,1
LoopInvariant,0,0,0.000113079,0,Intermediate 2 post,1
Cleanup FS,0,0,7.6421e-05,0,Cleanup FS,1
CleanupFramestate,1,0,8.6092e-05,0,Cleanup FS,1
CleanupCheckpoints,1,0,9.2924e-05,0,Cleanup FS,1
Final,0,119,7.1855e-05,0,Final,1
DotDotDots,0,118,7.7686e-05,0,Final,1
EagerCalls,0,117,0.000262021,0,Final,1
MatchCallArgs,0,116,0.000123311,0,Final,1
InlineForcePromises,0,115,0.000131111,0,Final,1
Inline,0,114,0.000120498,0,Final,1
OptimizeContexts,0,113,0.000129255,0,Final,1
DelayInstr,0,112,0.000242354,0,Final,1
ForceDominance,0,111,0.000456304,0,Final,1
ScopeResolution,1,110,0.00239441,0,Final,1
LoadElision,1,109,0.000257315,0,Final,1
GVN,1,108,0.000906564,0,Final,1
Constantfold,1,107,0.000462164,0,Final,1
DeadStoreRemoval,0,106,0.000863919,0,Final,1
Inline,0,105,0.000115585,0,Final,1
OptimizeContexts,0,104,0.00012592,0,Final,1
OptimizeVisibility,0,103,0.000153656,0,Final,1
OptimizeAssumptions,1,102,0.000548464,0,Final,1
Cleanup,1,101,0.000698833,0,Final,1
ElideEnv,0,100,0.000218879,0,Final,1
DelayEnv,0,99,0.000103331,0,Final,1
DelayInstr,0,98,0.000190155,0,Final,1
Cleanup,1,97,0.000419218,0,Final,1
OptimizeVisibility,0,96,0.000151841,0,Final,1
OptimizeAssumptions,0,95,0.000462198,0,Final,1
Cleanup,0,94,0.000416807,0,Final,1
TypeInference,0,93,0.000572312,0,Final,1
Overflow,0,92,0.000197217,0,Final,1
ElideEnvSpec,1,91,0.000344411,0,Final,1
CleanupCheckpoints,1,90,0.000115886,0,Final,1
Final,0,89,8.8046e-05,1,Final,1
DotDotDots,0,88,9.5154e-05,1,Final,1
EagerCalls,0,87,0.000270271,1,Final,1
MatchCallArgs,0,86,0.000130643,1,Final,1
InlineForcePromises,0,85,0.000128991,1,Final,1
Inline,0,84,0.000131369,1,Final,1
OptimizeContexts,0,83,0.000140492,1,Final,1
DelayInstr,0,82,0.000257882,1,Final,1
ForceDominance,0,81,0.000415939,1,Final,1
ScopeResolution,1,80,0.00173339,1,Final,1
LoadElision,1,79,0.000174805,1,Final,1
GVN,1,78,0.000589956,1,Final,1
Constantfold,1,77,0.000313373,1,Final,1
DeadStoreRemoval,0,76,0.00104998,1,Final,1
Inline,0,75,0.000100324,1,Final,1
OptimizeContexts,0,74,0.000110086,1,Final,1
OptimizeVisibility,0,73,0.000132514,1,Final,1
OptimizeAssumptions,1,72,0.000407667,1,Final,1
Cleanup,1,71,0.000466023,1,Final,1
ElideEnv,0,70,0.000197845,1,Final,1
DelayEnv,0,69,9.2184e-05,1,Final,1
DelayInstr,0,68,0.000173432,1,Final,1
Cleanup,0,67,0.000379602,1,Final,1
OptimizeVisibility,0,66,0.00013871,1,Final,1
OptimizeAssumptions,0,65,0.00038904,1,Final,1
Cleanup,0,64,0.00042334,1,Final,1
TypeInference,0,63,0.000272189,1,Final,1
Overflow,0,62,0.000183072,1,Final,1
ElideEnvSpec,1,61,0.000268269,1,Final,1
CleanupCheckpoints,1,60,0.000111599,1,Final,1
Final,0,59,7.5826e-05,2,Final,1
DotDotDots,0,58,8.2289e-05,2,Final,1
EagerCalls,0,57,0.000104589,2,Final,1
MatchCallArgs,0,56,7.9267e-05,2,Final,1
InlineForcePromises,0,55,7.9115e-05,2,Final,1
Inline,0,54,8.1008e-05,2,Final,1
OptimizeContexts,0,53,8.7391e-05,2,Final,1
DelayInstr,0,52,0.000155086,2,Final,1
ForceDominance,0,51,0.000311898,2,Final,1
ScopeResolution,0,50,0.00210351,2,Final,1
LoadElision,0,49,0.000144516,2,Final,1
GVN,0,48,0.000515437,2,Final,1
Constantfold,1,47,0.000225443,2,Final,1
DeadStoreRemoval,0,46,0.000648888,2,Final,1
Inline,0,45,8.8079e-05,2,Final,1
OptimizeContexts,0,44,9.5245e-05,2,Final,1
OptimizeVisibility,0,43,0.000116752,2,Final,1
OptimizeAssumptions,0,42,0.000333747,2,Final,1
Cleanup,1,41,0.000380424,2,Final,1
ElideEnv,0,40,0.000178946,2,Final,1
DelayEnv,0,39,8.3331e-05,2,Final,1
DelayInstr,0,38,0.000153593,2,Final,1
Cleanup,1,37,0.000349939,2,Final,1
OptimizeVisibility,0,36,0.000122521,2,Final,1
OptimizeAssumptions,0,35,0.000333347,2,Final,1
Cleanup,0,34,0.000366887,2,Final,1
TypeInference,0,33,0.0002553,2,Final,1
Overflow,0,32,0.000163066,2,Final,1
ElideEnvSpec,0,31,0.000219941,2,Final,1
CleanupCheckpoints,0,30,0.000102448,2,Final,1
Final post,0,0,7.3282e-05,0,Final post,1
HoistInstruction,1,0,0.000125932,0,Final post,1
LoopInvariant,0,0,9.6926e-05,0,Final post,1
Constantfold,0,0,0.000174665,0,Final post,1
Cleanup,0,0,0.000354066,0,Final post,1
CleanupCheckpoints,0,0,9.2036e-05,0,Final post,1
done,0,0,7.356e-05,0,done,1
