pass,changed,current_budget,exec_time,iteration,phase,run
EagerCalls,0,63,0.000187493,1,Speculation,0
MatchCallArgs,0,62,0.000152993,1,Speculation,0
InlineForcePromises,0,61,0.000145849,1,Speculation,0
Inline,0,60,0.000152944,1,Speculation,0
OptimizeContexts,0,59,0.000162426,1,Speculation,0
DelayInstr,0,58,0.000313839,1,Speculation,0
ForceDominance,1,57,0.00100757,1,Speculation,0
ScopeResolution,1,56,0.00494399,1,Speculation,0
LoadElision,1,55,0.000258703,1,Speculation,0
GVN,0,54,0.000915589,1,Speculation,0
Constantfold,0,53,0.00122309,1,Speculation,0
DeadStoreRemoval,0,52,0.00195645,1,Speculation,0
Inline,0,51,0.000140862,1,Speculation,0
OptimizeContexts,0,50,0.00015314,1,Speculation,0
OptimizeVisibility,0,49,0.000200701,1,Speculation,0
OptimizeAssumptions,1,48,0.00244926,1,Speculation,0
Cleanup,0,47,0.000989547,1,Speculation,0
ElideEnv,0,46,0.000231516,1,Speculation,0
DelayEnv,0,45,0.000108384,1,Speculation,0
DelayInstr,1,44,0.000216893,1,Speculation,0
Cleanup,0,43,0.000426416,1,Speculation,0
OptimizeVisibility,0,42,0.000160101,1,Speculation,0
OptimizeAssumptions,0,41,0.000993968,1,Speculation,0
Cleanup,0,40,0.000430333,1,Speculation,0
TypeInference,0,39,0.000243836,1,Speculation,0
Overflow,0,38,0.000205974,1,Speculation,0
TypefeedbackCleanup,0,37,9.3997e-05,1,Speculation,0
TypeSpeculation,0,36,0.000304363,1,Speculation,0
Speculation post,0,0,9.5732e-05,0,Speculation post,0
HoistInstruction,1,0,0.000157086,0,Speculation post,0
LoopInvariant,0,0,0.00013596,0,Speculation post,0
Remove CP,0,0,9.2061e-05,0,Remove CP,0
CleanupCheckpoints,1,0,0.000100818,0,Remove CP,0
HoistInstruction,1,0,0.000116913,0,Remove CP,0
LoopInvariant,0,0,9.8358e-05,0,Remove CP,0
Intermediate 2,0,59,6.1828e-05,0,Intermediate 2,0
DotDotDots,0,58,6.7794e-05,0,Intermediate 2,0
EagerCalls,0,57,9.2159e-05,0,Intermediate 2,0
MatchCallArgs,0,56,7.1896e-05,0,Intermediate 2,0
InlineForcePromises,0,55,6.6542e-05,0,Intermediate 2,0
Inline,0,54,6.8475e-05,0,Intermediate 2,0
OptimizeContexts,0,53,7.6741e-05,0,Intermediate 2,0
DelayInstr,0,52,0.000133723,0,Intermediate 2,0
ForceDominance,0,51,0.00031026,0,Intermediate 2,0
ScopeResolution,0,50,0.00139564,0,Intermediate 2,0
LoadElision,0,49,0.000111092,0,Intermediate 2,0
GVN,0,48,0.000420979,0,Intermediate 2,0
Constantfold,0,47,0.000250017,0,Intermediate 2,0
DeadStoreRemoval,0,46,0.000609096,0,Intermediate 2,0
Inline,0,45,7.4951e-05,0,Intermediate 2,0
OptimizeContexts,0,44,8.4263e-05,0,Intermediate 2,0
OptimizeVisibility,0,43,0.000102721,0,Intermediate 2,0
OptimizeAssumptions,1,42,0.00057745,0,Intermediate 2,0
Cleanup,1,41,0.00036697,0,Intermediate 2,0
ElideEnv,0,40,0.000127384,0,Intermediate 2,0
DelayEnv,0,39,5.8241e-05,0,Intermediate 2,0
DelayInstr,0,38,0.000122453,0,Intermediate 2,0
Cleanup,1,37,0.00023002,0,Intermediate 2,0
OptimizeVisibility,0,36,8.3143e-05,0,Intermediate 2,0
OptimizeAssumptions,1,35,0.00038853,0,Intermediate 2,0
Cleanup,1,34,0.000227179,0,Intermediate 2,0
TypeInference,0,33,0.000165821,0,Intermediate 2,0
Overflow,0,32,0.000109534,0,Intermediate 2,0
Intermediate 2 post,0,0,4.9147e-05,0,Intermediate 2 post,0
HoistInstruction,0,0,8.8624e-05,0,Intermediate 2 post,0
LoopInvariant,0,0,6.8522e-05,0,Intermediate 2 post,0
Cleanup FS,0,0,4.7671e-05,0,Cleanup FS,0
CleanupFramestate,1,0,5.2605e-05,0,Cleanup FS,0
CleanupCheckpoints,1,0,5.8466e-05,0,Cleanup FS,0
Final,0,119,4.6733e-05,0,Final,0
DotDotDots,0,118,5.0364e-05,0,Final,0
EagerCalls,0,117,6.5607e-05,0,Final,0
MatchCallArgs,0,116,5.4428e-05,0,Final,0
InlineForcePromises,0,115,4.9356e-05,0,Final,0
Inline,0,114,5.0884e-05,0,Final,0
OptimizeContexts,0,113,5.4812e-05,0,Final,0
DelayInstr,0,112,0.000107482,0,Final,0
ForceDominance,0,111,0.000210786,0,Final,0
ScopeResolution,1,110,0.00140433,0,Final,0
LoadElision,1,109,0.000156936,0,Final,0
GVN,1,108,0.000463629,0,Final,0
Constantfold,1,107,0.000163889,0,Final,0
DeadStoreRemoval,0,106,0.000409624,0,Final,0
Inline,0,105,6.0649e-05,0,Final,0
OptimizeContexts,0,104,5.9822e-05,0,Final,0
OptimizeVisibility,0,103,6.4592e-05,0,Final,0
OptimizeAssumptions,1,102,0.000296956,0,Final,0
Cleanup,1,101,0.000245078,0,Final,0
ElideEnv,0,100,0.000100205,0,Final,0
DelayEnv,0,99,4.6871e-05,0,Final,0
DelayInstr,0,98,9.591e-05,0,Final,0
Cleanup,0,97,0.00018613,0,Final,0
OptimizeVisibility,0,96,6.8091e-05,0,Final,0
OptimizeAssumptions,0,95,0.000279597,0,Final,0
Cleanup,0,94,0.000195676,0,Final,0
TypeInference,0,93,0.0001462,0,Final,0
Overflow,0,92,9.2349e-05,0,Final,0
ElideEnvSpec,1,91,0.000177069,0,Final,0
CleanupCheckpoints,1,90,5.4356e-05,0,Final,0
Final,0,89,4.1297e-05,1,Final,0
DotDotDots,0,88,4.4238e-05,1,Final,0
EagerCalls,0,87,5.9165e-05,1,Final,0
MatchCallArgs,0,86,4.8013e-05,1,Final,0
InlineForcePromises,0,85,4.2892e-05,1,Final,0
Inline,0,84,4.3616e-05,1,Final,0
OptimizeContexts,0,83,4.6919e-05,1,Final,0
DelayInstr,0,82,9.2356e-05,1,Final,0
ForceDominance,0,81,0.000181544,1,Final,0
ScopeResolution,0,80,0.00118455,1,Final,0
LoadElision,0,79,7.4849e-05,1,Final,0
GVN,0,78,0.000301363,1,Final,0
Constantfold,0,77,0.00011241,1,Final,0
DeadStoreRemoval,0,76,0.000712301,1,Final,0
Inline,0,75,4.8179e-05,1,Final,0
OptimizeContexts,0,74,5.9121e-05,1,Final,0
OptimizeVisibility,0,73,6.1691e-05,1,Final,0
OptimizeAssumptions,0,72,0.000276277,1,Final,0
Cleanup,1,71,0.000203282,1,Final,0
ElideEnv,0,70,9.8295e-05,1,Final,0
DelayEnv,0,69,4.4698e-05,1,Final,0
DelayInstr,0,68,9.1748e-05,1,Final,0
Cleanup,0,67,0.000182416,1,Final,0
OptimizeVisibility,0,66,6.5183e-05,1,Final,0
OptimizeAssumptions,0,65,0.000263808,1,Final,0
Cleanup,0,64,0.000191794,1,Final,0
TypeInference,0,63,0.000144303,1,Final,0
Overflow,0,62,0.00011464,1,Final,0
ElideEnvSpec,0,61,0.000124024,1,Final,0
CleanupCheckpoints,0,60,5.1344e-05,1,Final,0
Final post,0,0,4.0617e-05,0,Final post,0
HoistInstruction,0,0,7.1923e-05,0,Final post,0
LoopInvariant,0,0,5.6482e-05,0,Final post,0
Constantfold,0,0,9.6925e-05,0,Final post,0
Cleanup,0,0,0.000197394,0,Final post,0
CleanupCheckpoints,0,0,5.0626e-05,0,Final post,0
done,0,0,4.0869e-05,0,done,0
Initial,0,59,0.000161465,0,Initial,1
TypefeedbackCleanup,0,58,0.000153795,0,Initial,1
DotDotDots,0,57,0.000163852,0,Initial,1
EagerCalls,0,56,0.000214539,0,Initial,1
MatchCallArgs,0,55,0.000165929,0,Initial,1
InlineForcePromises,0,54,0.0001625,0,Initial,1
Inline,1,53,0.000358796,0,Initial,1
OptimizeContexts,0,52,0.000291927,0,Initial,1
DelayInstr,1,51,0.000378326,0,Initial,1
ForceDominance,0,50,0.00527793,0,Initial,1
ScopeResolution,1,49,0.00473362,0,Initial,1
LoadElision,0,48,0.000246586,0,Initial,1
GVN,1,47,0.000855531,0,Initial,1
Constantfold,0,46,0.0011195,0,Initial,1
DeadStoreRemoval,0,45,0.0025942,0,Initial,1
Inline,0,44,0.000171989,0,Initial,1
OptimizeContexts,0,43,0.000279755,0,Initial,1
OptimizeVisibility,1,42,0.000470226,0,Initial,1
OptimizeAssumptions,1,41,0.00186365,0,Initial,1
Cleanup,1,40,0.00064833,0,Initial,1
ElideEnv,0,39,0.000343859,0,Initial,1
DelayEnv,1,38,0.000158172,0,Initial,1
DelayInstr,0,37,0.000300647,0,Initial,1
Cleanup,0,36,0.000569546,0,Initial,1
OptimizeVisibility,0,35,0.000261984,0,Initial,1
OptimizeAssumptions,1,34,0.00112696,0,Initial,1
Cleanup,0,33,0.000540927,0,Initial,1
TypeInference,0,32,0.000269017,0,Initial,1
Overflow,0,31,0.000291327,0,Initial,1
Initial post,0,0,0.000127761,0,Initial post,1
HoistInstruction,1,0,0.000225926,0,Initial post,1
LoopInvariant,0,0,0.000201104,0,Initial post,1
Speculation,0,99,0.00012622,0,Speculation,1
TypefeedbackCleanup,0,98,0.000125332,0,Speculation,1
ElideEnvSpec,1,97,0.00180617,0,Speculation,1
DotDotDots,0,96,0.000153054,0,Speculation,1
EagerCalls,0,95,0.000194479,0,Speculation,1
MatchCallArgs,0,94,0.00014967,0,Speculation,1
InlineForcePromises,0,93,0.000147741,0,Speculation,1
Inline,0,92,0.000150003,0,Speculation,1
OptimizeContexts,1,91,0.000329445,0,Speculation,1
DelayInstr,0,90,0.000309402,0,Speculation,1
ForceDominance,1,89,0.00338428,0,Speculation,1
ScopeResolution,1,88,0.00494222,0,Speculation,1
LoadElision,0,87,0.000226823,0,Speculation,1
GVN,0,86,0.00102096,0,Speculation,1
Constantfold,0,85,0.000672377,0,Speculation,1
DeadStoreRemoval,1,84,0.00229803,0,Speculation,1
Inline,0,83,0.000164592,0,Speculation,1
OptimizeContexts,0,82,0.000180074,0,Speculation,1
OptimizeVisibility,0,81,0.000272942,0,Speculation,1
OptimizeAssumptions,1,80,0.00228714,0,Speculation,1
Cleanup,0,79,0.000608639,0,Speculation,1
ElideEnv,1,78,0.00034153,0,Speculation,1
DelayEnv,1,77,0.000151868,0,Speculation,1
DelayInstr,1,76,0.000324504,0,Speculation,1
Cleanup,0,75,0.00062809,0,Speculation,1
OptimizeVisibility,0,74,0.000221268,0,Speculation,1
OptimizeAssumptions,0,73,0.00159173,0,Speculation,1
Cleanup,0,72,0.000650748,0,Speculation,1
TypeInference,0,71,0.000318326,0,Speculation,1
Overflow,0,70,0.000306323,0,Speculation,1
TypefeedbackCleanup,0,69,0.000135473,0,Speculation,1
TypeSpeculation,1,68,0.00198903,0,Speculation,1
Speculation,0,67,0.000149925,1,Speculation,1
TypefeedbackCleanup,0,66,0.000146878,1,Speculation,1
ElideEnvSpec,1,65,0.00106706,1,Speculation,1
DotDotDots,0,64,0.000152981,1,Speculation,1
EagerCalls,0,63,0.00019343,1,Speculation,1
MatchCallArgs,0,62,0.000157009,1,Speculation,1
InlineForcePromises,0,61,0.000147883,1,Speculation,1
Inline,0,60,0.000150438,1,Speculation,1
OptimizeContexts,0,59,0.000164621,1,Speculation,1
DelayInstr,0,58,0.000316975,1,Speculation,1
ForceDominance,1,57,0.00106523,1,Speculation,1
ScopeResolution,1,56,0.0051269,1,Speculation,1
LoadElision,1,55,0.000262032,1,Speculation,1
GVN,0,54,0.000940522,1,Speculation,1
Constantfold,0,53,0.00126371,1,Speculation,1
DeadStoreRemoval,0,52,0.00201694,1,Speculation,1
Inline,0,51,0.000143478,1,Speculation,1
OptimizeContexts,0,50,0.000169822,1,Speculation,1
OptimizeVisibility,0,49,0.000203327,1,Speculation,1
OptimizeAssumptions,1,48,0.00251075,1,Speculation,1
Cleanup,0,47,0.00104124,1,Speculation,1
ElideEnv,0,46,0.000234411,1,Speculation,1
DelayEnv,0,45,0.000108856,1,Speculation,1
DelayInstr,1,44,0.000217838,1,Speculation,1
Cleanup,0,43,0.00043279,1,Speculation,1
OptimizeVisibility,0,42,0.000164983,1,Speculation,1
OptimizeAssumptions,0,41,0.00102947,1,Speculation,1
Cleanup,0,40,0.000445124,1,Speculation,1
TypeInference,0,39,0.000261032,1,Speculation,1
Overflow,0,38,0.000207799,1,Speculation,1
TypefeedbackCleanup,0,37,9.8161e-05,1,Speculation,1
TypeSpeculation,0,36,0.000320348,1,Speculation,1
Speculation post,0,0,9.6313e-05,0,Speculation post,1
HoistInstruction,1,0,0.000161302,0,Speculation post,1
LoopInvariant,0,0,0.000154781,0,Speculation post,1
Remove CP,0,0,9.52e-05,0,Remove CP,1
CleanupCheckpoints,1,0,0.000105605,0,Remove CP,1
HoistInstruction,1,0,0.000125094,0,Remove CP,1
LoopInvariant,0,0,0.000103584,0,Remove CP,1
Intermediate 2,0,59,6.3972e-05,0,Intermediate 2,1
DotDotDots,0,58,7.0041e-05,0,Intermediate 2,1
EagerCalls,0,57,9.3963e-05,0,Intermediate 2,1
MatchCallArgs,0,56,7.4279e-05,0,Intermediate 2,1
InlineForcePromises,0,55,6.8811e-05,0,Intermediate 2,1
Inline,0,54,7.1233e-05,0,Intermediate 2,1
OptimizeContexts,0,53,7.952e-05,0,Intermediate 2,1
DelayInstr,0,52,0.000138718,0,Intermediate 2,1
ForceDominance,0,51,0.000325476,0,Intermediate 2,1
ScopeResolution,0,50,0.00141127,0,Intermediate 2,1
LoadElision,0,49,0.000117307,0,Intermediate 2,1
GVN,0,48,0.000445746,0,Intermediate 2,1
Constantfold,0,47,0.000254868,0,Intermediate 2,1
DeadStoreRemoval,0,46,0.000602153,0,Intermediate 2,1
Inline,0,45,7.428e-05,0,Intermediate 2,1
OptimizeContexts,0,44,0.000100513,0,Intermediate 2,1
OptimizeVisibility,0,43,0.000104927,0,Intermediate 2,1
OptimizeAssumptions,1,42,0.000586368,0,Intermediate 2,1
Cleanup,1,41,0.000374294,0,Intermediate 2,1
ElideEnv,0,40,0.00012328,0,Intermediate 2,1
DelayEnv,0,39,5.9014e-05,0,Intermediate 2,1
DelayInstr,0,38,0.000124912,0,Intermediate 2,1
Cleanup,1,37,0.00022898,0,Intermediate 2,1
OptimizeVisibility,0,36,8.4279e-05,0,Intermediate 2,1
OptimizeAssumptions,1,35,0.000429432,0,Intermediate 2,1
Cleanup,1,34,0.000235724,0,Intermediate 2,1
TypeInference,0,33,0.000173632,0,Intermediate 2,1
Overflow,0,32,0.00011404,0,Intermediate 2,1
Intermediate 2 post,0,0,5.1267e-05,0,Intermediate 2 post,1
HoistInstruction,0,0,9.3593e-05,0,Intermediate 2 post,1
LoopInvariant,0,0,8.1631e-05,0,Intermediate 2 post,1
Cleanup FS,0,0,4.7255e-05,0,Cleanup FS,1
CleanupFramestate,1,0,5.2974e-05,0,Cleanup FS,1
CleanupCheckpoints,1,0,5.9619e-05,0,Cleanup FS,1
Final,0,119,4.67e-05,0,Final,1
DotDotDots,0,118,5.0419e-05,0,Final,1
EagerCalls,0,117,6.686e-05,0,Final,1
MatchCallArgs,0,116,5.5106e-05,0,Final,1
InlineForcePromises,0,115,4.9735e-05,0,Final,1
Inline,0,114,5.1148e-05,0,Final,1
OptimizeContexts,0,113,5.5575e-05,0,Final,1
DelayInstr,0,112,0.000107841,0,Final,1
ForceDominance,0,111,0.00021225,0,Final,1
ScopeResolution,1,110,0.00141496,0,Final,1
LoadElision,1,109,0.000142471,0,Final,1
GVN,1,108,0.000458208,0,Final,1
Constantfold,1,107,0.000189308,0,Final,1
DeadStoreRemoval,0,106,0.000414378,0,Final,1
Inline,0,105,5.1662e-05,0,Final,1
OptimizeContexts,0,104,6.5099e-05,0,Final,1
OptimizeVisibility,0,103,6.7416e-05,0,Final,1
OptimizeAssumptions,1,102,0.000314751,0,Final,1
Cleanup,1,101,0.000257543,0,Final,1
ElideEnv,0,100,0.000100464,0,Final,1
DelayEnv,0,99,4.7518e-05,0,Final,1
DelayInstr,0,98,9.7909e-05,0,Final,1
Cleanup,0,97,0.000187422,0,Final,1
OptimizeVisibility,0,96,6.9891e-05,0,Final,1
OptimizeAssumptions,0,95,0.000288502,0,Final,1
Cleanup,0,94,0.000194027,0,Final,1
TypeInference,0,93,0.000148984,0,Final,1
Overflow,0,92,9.2375e-05,0,Final,1
ElideEnvSpec,0,91,0.000126902,0,Final,1
CleanupCheckpoints,1,90,5.3185e-05,0,Final,1
Final,0,89,3.941e-05,1,Final,1
DotDotDots,0,88,4.3048e-05,1,Final,1
EagerCalls,0,87,5.7415e-05,1,Final,1
MatchCallArgs,0,86,4.671e-05,1,Final,1
InlineForcePromises,0,85,4.1794e-05,1,Final,1
Inline,0,84,4.2645e-05,1,Final,1
OptimizeContexts,0,83,4.736e-05,1,Final,1
DelayInstr,0,82,8.9949e-05,1,Final,1
ForceDominance,0,81,0.000181762,1,Final,1
ScopeResolution,0,80,0.00115035,1,Final,1
LoadElision,0,79,7.9086e-05,1,Final,1
GVN,0,78,0.00030339,1,Final,1
Constantfold,0,77,0.000116109,1,Final,1
DeadStoreRemoval,0,76,0.00036321,1,Final,1
Inline,0,75,4.7042e-05,1,Final,1
OptimizeContexts,0,74,5.7886e-05,1,Final,1
OptimizeVisibility,0,73,6.0426e-05,1,Final,1
OptimizeAssumptions,0,72,0.000272493,1,Final,1
Cleanup,1,71,0.000197346,1,Final,1
ElideEnv,0,70,9.3942e-05,1,Final,1
DelayEnv,0,69,4.4919e-05,1,Final,1
DelayInstr,0,68,9.1636e-05,1,Final,1
Cleanup,0,67,0.000176661,1,Final,1
OptimizeVisibility,0,66,6.4962e-05,1,Final,1
OptimizeAssumptions,0,65,0.000263404,1,Final,1
Cleanup,0,64,0.000183954,1,Final,1
TypeInference,0,63,0.000145457,1,Final,1
Overflow,0,62,8.7647e-05,1,Final,1
ElideEnvSpec,0,61,0.000120573,1,Final,1
CleanupCheckpoints,0,60,4.997e-05,1,Final,1
Final post,0,0,3.8889e-05,0,Final post,1
HoistInstruction,0,0,6.908e-05,0,Final post,1
LoopInvariant,0,0,5.4616e-05,0,Final post,1
Constantfold,0,0,9.544e-05,0,Final post,1
Cleanup,0,0,0.000184395,0,Final post,1
CleanupCheckpoints,0,0,4.8807e-05,0,Final post,1
done,0,0,3.8547e-05,0,done,1
Initial,0,59,3.3549e-05,0,Initial,2
TypefeedbackCleanup,0,58,2.9225e-05,0,Initial,2
DotDotDots,0,57,3.2175e-05,0,Initial,2
EagerCalls,0,56,4.5872e-05,0,Initial,2
MatchCallArgs,0,55,3.1291e-05,0,Initial,2
InlineForcePromises,0,54,3.1368e-05,0,Initial,2
Inline,0,53,3.3744e-05,0,Initial,2
OptimizeContexts,0,52,3.9121e-05,0,Initial,2
DelayInstr,1,51,6.4664e-05,0,Initial,2
ForceDominance,0,50,0.00018091,0,Initial,2
ScopeResolution,1,49,0.000476445,0,Initial,2
LoadElision,0,48,6.6035e-05,0,Initial,2
GVN,1,47,0.000192561,0,Initial,2
Constantfold,1,46,0.000162071,0,Initial,2
DeadStoreRemoval,0,45,3.3446e-05,0,Initial,2
Inline,0,44,2.7868e-05,0,Initial,2
OptimizeContexts,0,43,2.8308e-05,0,Initial,2
OptimizeVisibility,1,42,5.0581e-05,0,Initial,2
OptimizeAssumptions,1,41,0.000109245,0,Initial,2
Cleanup,1,40,9.1794e-05,0,Initial,2
ElideEnv,0,39,3.6117e-05,0,Initial,2
DelayEnv,1,38,2.1259e-05,0,Initial,2
DelayInstr,0,37,2.757e-05,0,Initial,2
Cleanup,1,36,5.791e-05,0,Initial,2
OptimizeVisibility,0,35,3.5357e-05,0,Initial,2
OptimizeAssumptions,1,34,6.5986e-05,0,Initial,2
Cleanup,1,33,5.0728e-05,0,Initial,2
TypeInference,0,32,3.0544e-05,0,Initial,2
Overflow,0,31,2.0888e-05,0,Initial,2
Initial post,0,0,1.0969e-05,0,Initial post,2
HoistInstruction,1,0,3.0978e-05,0,Initial post,2
LoopInvariant,0,0,1.5796e-05,0,Initial post,2
Speculation,0,99,1.0778e-05,0,Speculation,2
TypefeedbackCleanup,0,98,1.1486e-05,0,Speculation,2
ElideEnvSpec,1,97,5.9405e-05,0,Speculation,2
DotDotDots,0,96,1.3138e-05,0,Speculation,2
EagerCalls,0,95,1.8352e-05,0,Speculation,2
MatchCallArgs,0,94,1.2634e-05,0,Speculation,2
InlineForcePromises,0,93,1.2901e-05,0,Speculation,2
Inline,0,92,1.3499e-05,0,Speculation,2
OptimizeContexts,0,91,1.6208e-05,0,Speculation,2
DelayInstr,0,90,2.2289e-05,0,Speculation,2
ForceDominance,0,89,6.4057e-05,0,Speculation,2
ScopeResolution,1,88,0.000204334,0,Speculation,2
LoadElision,0,87,2.6093e-05,0,Speculation,2
GVN,0,86,6.42e-05,0,Speculation,2
Constantfold,1,85,5.7243e-05,0,Speculation,2
DeadStoreRemoval,0,84,2.0032e-05,0,Speculation,2
Inline,0,83,1.295e-05,0,Speculation,2
OptimizeContexts,0,82,1.564e-05,0,Speculation,2
OptimizeVisibility,0,81,2.4288e-05,0,Speculation,2
OptimizeAssumptions,1,80,5.4759e-05,0,Speculation,2
Cleanup,1,79,4.5561e-05,0,Speculation,2
ElideEnv,1,78,2.2874e-05,0,Speculation,2
DelayEnv,0,77,9.897e-06,0,Speculation,2
DelayInstr,0,76,1.5476e-05,0,Speculation,2
Cleanup,1,75,3.6571e-05,0,Speculation,2
OptimizeVisibility,0,74,1.7869e-05,0,Speculation,2
OptimizeAssumptions,0,73,3.0524e-05,0,Speculation,2
Cleanup,0,72,3.44e-05,0,Speculation,2
TypeInference,0,71,1.6635e-05,0,Speculation,2
Overflow,0,70,1.32e-05,0,Speculation,2
TypefeedbackCleanup,0,69,7.738e-06,0,Speculation,2
TypeSpeculation,0,68,2.5391e-05,0,Speculation,2
Speculation post,0,0,7.788e-06,0,Speculation post,2
HoistInstruction,0,0,1.3303e-05,0,Speculation post,2
LoopInvariant,0,0,9.582e-06,0,Speculation post,2
Remove CP,0,0,7.356e-06,0,Remove CP,2
CleanupCheckpoints,1,0,1.1375e-05,0,Remove CP,2
HoistInstruction,0,0,1.0163e-05,0,Remove CP,2
LoopInvariant,0,0,7.879e-06,0,Remove CP,2
Intermediate 2,0,59,6.138e-06,0,Intermediate 2,2
DotDotDots,0,58,6.767e-06,0,Intermediate 2,2
EagerCalls,0,57,1.0458e-05,0,Intermediate 2,2
MatchCallArgs,0,56,6.794e-06,0,Intermediate 2,2
InlineForcePromises,0,55,6.934e-06,0,Intermediate 2,2
Inline,0,54,7.365e-06,0,Intermediate 2,2
OptimizeContexts,0,53,9.058e-06,0,Intermediate 2,2
DelayInstr,0,52,1.2379e-05,0,Intermediate 2,2
ForceDominance,0,51,3.9406e-05,0,Intermediate 2,2
ScopeResolution,1,50,0.000103591,0,Intermediate 2,2
LoadElision,0,49,1.5119e-05,0,Intermediate 2,2
GVN,0,48,3.2408e-05,0,Intermediate 2,2
Constantfold,0,47,2.0942e-05,0,Intermediate 2,2
DeadStoreRemoval,0,46,1.1579e-05,0,Intermediate 2,2
Inline,0,45,7.384e-06,0,Intermediate 2,2
OptimizeContexts,0,44,8.605e-06,0,Intermediate 2,2
OptimizeVisibility,0,43,1.303e-05,0,Intermediate 2,2
OptimizeAssumptions,0,42,2.6915e-05,0,Intermediate 2,2
Cleanup,1,41,3.4407e-05,0,Intermediate 2,2
ElideEnv,1,40,1.7363e-05,0,Intermediate 2,2
DelayEnv,0,39,7.427e-06,0,Intermediate 2,2
DelayInstr,0,38,1.1351e-05,0,Intermediate 2,2
Cleanup,0,37,2.7812e-05,0,Intermediate 2,2
OptimizeVisibility,0,36,1.0869e-05,0,Intermediate 2,2
OptimizeAssumptions,0,35,2.1624e-05,0,Intermediate 2,2
Cleanup,0,34,2.7445e-05,0,Intermediate 2,2
TypeInference,0,33,1.4424e-05,0,Intermediate 2,2
Overflow,0,32,1.008e-05,0,Intermediate 2,2
Intermediate 2 post,0,0,6.129e-06,0,Intermediate 2 post,2
HoistInstruction,0,0,1.0122e-05,0,Intermediate 2 post,2
LoopInvariant,0,0,7.323e-06,0,Intermediate 2 post,2
Cleanup FS,0,0,5.561e-06,0,Cleanup FS,2
