banned_pass,filename,nb_lines,nb_loops,execution_time,total_measured_time,Intermediate2,Intermediate2-pc,CleanupFS,CleanupFS-pc,RemoveCP,RemoveCP-pc,Final,Final-pc,done,done-pc,Finalpost,Finalpost-pc,Intermediate2post,Intermediate2post-pc,Initialpost,Initialpost-pc,Speculationpost,Speculationpost-pc,Speculation,Speculation-pc,Initial,Initial-pc,TypefeedbackCleanup,TypefeedbackCleanup-pc,CleanupFramestate,CleanupFramestate-pc,InlineForcePromises,InlineForcePromises-pc,DotDotDots,DotDotDots-pc,MatchCallArgs,MatchCallArgs-pc,DelayEnv,DelayEnv-pc,CleanupCheckpoints,CleanupCheckpoints-pc,verification,verification-pc,LoopInvariant,LoopInvariant-pc,EagerCalls,EagerCalls-pc,HoistInstruction,HoistInstruction-pc,Inline,Inline-pc,LoadElision,LoadElision-pc,Overflow,Overflow-pc,OptimizeContexts,OptimizeContexts-pc,ElideEnv,ElideEnv-pc,TypeInference,TypeInference-pc,lowering,lowering-pc,OptimizeVisibility,OptimizeVisibility-pc,DelayInstr,DelayInstr-pc,TypeSpeculation,TypeSpeculation-pc,modulecleanup,modulecleanup-pc,ElideEnvSpec,ElideEnvSpec-pc,GVN,GVN-pc,Constantfold,Constantfold-pc,Cleanup,Cleanup-pc,DeadStoreRemoval,DeadStoreRemoval-pc,OptimizeAssumptions,OptimizeAssumptions-pc,pir2llvm,pir2llvm-pc,overal,overal-pc,ScopeResolution,ScopeResolution-pc,ForceDominance,ForceDominance-pc
Cleanup,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//volcano.r,76,6,2593.35730552673,11.608,2.764e-6,2.381116471399035e-5,2.972e-6,2.560303239145417e-5,3.126e-6,2.6929703652653342e-5,2.935e-6,2.5284286698828388e-5,3.593e-6,3.0952791178497586e-5,4.035e-6,3.47605099931082e-5,4.631e-6,3.9894900068917985e-5,4.832e-6,4.1626464507236384e-5,4.639e-6,3.9963818056512745e-5,9.053e-6,7.79893177119228e-5,9.853e-6,8.488111647139903e-5,0.0163268,0.1406512749827705,2.72896e-4,0.0023509303928325293,0.00166433,0.014337784286698829,0.00187148,0.016122329427980704,0.00460604,0.039679875947622324,0.00204211,0.017592263955892487,0.00282316,0.024320813232253616,0.00823158,0.07091299104066162,0.015623,0.13458821502412127,0.00851415,0.07334726050999311,0.010995,0.09471915920055134,0.0254226,0.2190093039283253,0.0194959,0.16795227429359064,0.0206052,0.17750861474844934,0.0314199,0.2706745348035837,0.0202676,0.17460027567195036,0.0234719,0.20220451412818743,0.0998108,0.8598449345279117,0.0325079,0.28004738111647137,0.0473459,0.4078730186078567,0.255632,2.2022053756030324,0.0515788,0.44433838731909026,0.275079,2.36973638869745,0.117216,1.0097863542384562,0.341769,2.9442539627842863,NA,NA,2.00756,17.294624396967606,1.75854,15.149379738111646,0.693722,5.9762405237767044,2.47963,21.361388697450032,1.07157,9.231305995864918,2.16235,18.628101309441764
Constantfold,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//convolution_slow.r,24,3,2.82745385169983,0.348923,7.61e-7,2.1809969534825735e-4,7.77e-7,2.226852342780499e-4,7.98e-7,2.2870375412340258e-4,1.982e-6,5.6803363492805e-4,9.41e-7,2.6968700830842335e-4,1.121e-6,3.2127432126858934e-4,1.212e-6,3.473545739317844e-4,1.186e-6,3.399030731708715e-4,1.213e-6,3.4764117011489644e-4,1.682e-6,4.8205477999444e-4,2.334e-6,6.689154913834858e-4,1.2656e-5,0.003627161293465894,2.545e-5,0.007293872860201248,1.92962e-4,0.055302172685664175,2.20807e-4,0.06328244340441874,2.7916e-4,0.08000619047755521,2.55891e-4,0.07333738389272132,3.67248e-4,0.10525187505552802,3.27109e-4,0.09374819086159411,6.82879e-4,0.1957105149273622,0.00117506,0.33676771092762586,0.00120298,0.34476947636011385,0.00144524,0.414200267680835,0.00184901,0.5299192085359808,0.00242025,0.6936344121768987,0.00245748,0.7043043880741597,0.00310011,0.8884796932274456,0.00351484,1.0073397282494991,0.0024767,0.709812766713573,0.00381615,1.093694024182986,0.005731,1.6424827254150631,0.00666838,1.9111322555406207,0.00950453,2.723962020273814,0.00927246,2.6574516440590044,0.0130266,3.7333738389272133,NA,NA,0.0240522,6.893268715447248,0.031996,9.169931474852618,0.0409405,11.733391034698199,0.0387527,11.106375905285693,0.0426611,12.226508427360764,0.0666169,19.092149270756014,0.0338649,9.705551081470698
Constantfold,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//convolution_v.r,20,1,2.95656847953796,0.409834,8.03e-7,1.95932987502257e-4,7.4e-7,1.8056091002698654e-4,7.47e-7,1.8226891863534994e-4,1.088e-6,2.6547333798562344e-4,8.71e-7,2.125250711263585e-4,1.148e-6,2.8011341177159536e-4,1.307e-6,3.189096073044208e-4,1.072e-6,2.615693183093643e-4,1.331e-6,3.2476563681880957e-4,1.763e-6,4.301741680778072e-4,2.927e-6,7.141915995256617e-4,1.6108e-5,0.0039303718090739174,4.1574e-5,0.010144107126299918,2.22832e-4,0.05437128203126144,2.8599e-4,0.06978191170083498,8.8566e-4,0.21610212915473098,3.14501e-4,0.07673863076269904,4.23261e-4,0.10327620451207076,4.28115e-4,0.10446058648135588,6.35059e-4,0.15495517697409195,0.0012343,0.3011707179004182,0.00159937,0.39024824685116416,0.00255923,0.624455267254547,0.00189328,0.46196264829174744,0.00262161,0.6396760639673624,0.00398496,0.9723351405691085,0.00380203,0.9276999956079779,0.0038335,0.9353787143087202,0.00500978,1.2223924808581037,0.00489043,1.193270934085508,0.00571458,1.39436454759732,0.00643506,1.5701625536192705,0.0102968,2.512431862656588,0.00698197,1.7036092661907014,0.014845,3.6221982558792103,NA,NA,0.024527,5.984618162475539,0.0700819,17.100069784351714,0.0392624,9.580073883572375,0.0435934,10.636843209689777,0.0502207,12.253912559719302,0.0644932,15.736420111557365,0.0386871,9.43969997608788
Constantfold,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//convolution.r,23,3,2.18909978866577,0.257754,2.6e-7,1.0087137348014e-4,2.71e-7,1.0513900851199205e-4,2.82e-7,1.0940664354384414e-4,1.118e-6,4.3374690596460194e-4,4.36e-7,1.691535339897732e-4,4.96e-7,1.924315432544209e-4,4.59e-7,1.7807677087455483e-4,3.8e-7,1.4742739200943535e-4,4.58e-7,1.7768880405347735e-4,6.4e-7,2.4829876548957536e-4,8.99e-7,3.4878217214863786e-4,5.93e-6,0.0023006432489893467,1.5181e-5,0.005889724310776942,1.34492e-4,0.05217843370034995,1.51223e-4,0.05866950658379695,1.34596e-4,0.05221878224974201,1.61217e-4,0.06254684699364511,2.35043e-4,0.09118888552650978,2.30903e-4,0.08958270288724908,4.65545e-4,0.1806160137185068,8.40421e-4,0.32605546373674127,7.94839e-4,0.3083711600983884,0.00104132,0.40399761012438223,0.00144453,0.5604297120510254,0.00174846,0.6783444679810983,0.00177281,0.6877914600743346,0.00206517,0.801217439884541,0.00515537,2.0001125103781128,0.00191976,0.7448031844316675,0.00261722,1.0153945234603536,0.00405988,1.5750987375559644,0.00525528,2.038874275471962,0.00627503,2.434503441265703,0.00697666,2.706712601938283,0.0100974,3.917456179147559,NA,NA,0.0180594,7.0064480085663075,0.0263437,10.220481544418321,0.0322648,12.51767188870008,0.028295,10.977521202386772,0.031532,12.233369802214515,0.0388039,15.054625728407709,0.028851,11.193230754905843
Constantfold,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//flexclust_no_s4.r,212,9,185.29731798172,19.2528,1.8815e-5,9.772604504279895e-5,1.838e-5,9.54666334247486e-5,1.9527e-5,1.0142420842682622e-4,1.9801e-5,1.0284737804371311e-4,2.0416e-5,1.0604171860716363e-4,2.2656e-5,1.1767638992769884e-4,2.763e-5,1.4351159311892296e-4,2.5613e-5,1.3303519488074461e-4,3.057e-5,1.587820992271254e-4,5.1238e-5,2.6613271835784926e-4,5.3186e-5,2.7625072716695753e-4,0.124036,0.6442491481758497,0.00128116,0.006654408709382531,0.00736633,0.038261084102052687,0.00912921,0.04741757043131389,0.0132732,0.06894166043380703,0.00933472,0.04848499958447602,0.0123078,0.06392732485664422,0.0130877,0.06797816421507522,0.0195141,0.10135720518573922,0.0395096,0.20521482589545414,0.0420214,0.2182612399235436,0.0774333,0.40219240837696335,0.0579722,0.3011104878251475,0.0834485,0.4334356561123577,0.105361,0.5472502700905841,0.115194,0.5983233607579157,0.150291,0.7806189229618549,0.222146,1.153837363915898,0.169802,0.8819600265935346,0.166537,0.8650014543339151,0.262502,1.3634484334746115,0.429658,2.2316650045707638,0.298788,1.5519197207678883,0.445855,2.315793027507687,NA,NA,0.845067,4.389319995013712,2.21566,11.508248150918309,1.59259,8.271991606415689,1.26109,6.550164131970416,5.18205,26.91582523061581,2.86737,14.893262278733483,2.41282,12.53230698911327
Constantfold,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//flexclust_strict.r,538,19,288.862239360809,38.5099,5.4475e-5,1.4145713180247158e-4,5.35e-5,1.3892531530853105e-4,5.6515e-5,1.467544709282548e-4,6.6462e-5,1.7258419263617927e-4,6.0846e-5,1.5800092963108188e-4,6.5536e-5,1.7017961615065219e-4,7.9162e-5,2.055627254290455e-4,6.96e-5,1.8073274664436937e-4,8.2115e-5,2.1323088348710326e-4,1.28886e-4,3.3468276988514646e-4,1.34936e-4,3.503930158219055e-4,0.138939,0.36078774548882236,0.00356943,0.00926886333124729,0.0183555,0.04766436682515405,0.0222853,0.057869015499910414,0.058184,0.15108842141890785,0.0243771,0.0633008654917307,0.0336658,0.08742115663764383,0.0320594,0.08324976174957609,0.0446759,0.1160114671811664,0.0946339,0.24573914759581303,0.106923,0.27765068203241244,0.186874,0.4852622312704006,0.131819,0.3422989932458926,0.19746,0.5127512665574306,0.259134,0.6729022926572128,0.290323,0.7538918563797881,0.345204,0.8964032625376851,0.54072,1.4041064765164282,0.41616,1.080657181659781,0.386811,1.004445610089873,0.467653,1.2143708500930928,1.08702,2.8227027335827928,0.477411,1.2397097889114226,0.985957,2.560268917862679,NA,NA,1.95937,5.087964393571523,5.46564,14.192817950708777,2.72963,7.088125391133188,2.80597,7.286360130771567,7.6555,19.87930376344784,6.88142,17.869223238699657,4.66128,12.104108294230832
Constantfold,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//flexclust.r,512,19,290.406952142715,39.3947,5.6408e-5,1.4318677385536635e-4,5.4832e-5,1.3918623571191049e-4,5.8014e-5,1.4726346437464937e-4,6.5696e-5,1.6676354941146904e-4,6.1755e-5,1.5675966564030185e-4,6.704e-5,1.7017517584852783e-4,7.5397e-5,1.913886893414596e-4,7.268e-5,1.8449182250404242e-4,8.0795e-5,2.0509104016530142e-4,1.37766e-4,3.497069402736916e-4,1.30308e-4,3.3077545964304845e-4,0.139847,0.3549893767435721,0.00371613,0.009433070946091734,0.0189443,0.04808844844611077,0.0231635,0.05879851858244891,0.0605716,0.15375570825517137,0.0250334,0.06354509616775861,0.0349706,0.08876980913676204,0.0345051,0.08758817810517658,0.0456409,0.11585543232972963,0.0958665,0.24334872457462553,0.11064,0.2808499620507327,0.193254,0.4905583746036904,0.136023,0.34528248723813104,0.203984,0.517795541024554,0.264867,0.6723417109408119,0.29511,0.7491109210122173,0.37968,0.9637844684691088,0.541358,1.374189929102138,0.422735,1.0730758198437862,0.393203,0.9981114210794853,0.47977,1.217854178353941,1.25972,3.197689029234897,0.492253,1.249541181935641,1.01616,2.579433274019094,NA,NA,2.00669,5.093807034956479,5.65709,14.360028125610805,2.76567,7.020411375134218,2.79138,7.085673961218133,7.65138,19.42235884522537,7.14037,18.125204659510036,4.7102,11.956430687376729
Constantfold,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//volcano.r,76,6,2604.71100735664,12.5221,3.232e-6,2.5810367270665464e-5,3.171e-6,2.53232285319555e-5,3.358e-6,2.681658827193522e-5,3.471e-6,2.7718992820693016e-5,3.566e-6,2.8477651512126558e-5,3.715e-6,2.966754777553286e-5,4.448e-6,3.552119852101484e-5,4.839e-6,3.864367797733607e-5,4.52e-6,3.609618195031185e-5,8.956e-6,7.15215498997772e-5,9.136e-6,7.295900847301971e-5,0.0312707,0.24972408781274705,2.32433e-4,0.0018561822697470871,0.0018458,0.014740339080505666,0.00214267,0.017111107561830687,0.00487592,0.038938516702470026,0.00222571,0.017774255116953228,0.00250619,0.02001413500930355,0.00349648,0.027922473067616454,0.00796207,0.06358414323476094,0.00882238,0.0704544764855735,0.0102913,0.08218509674894786,0.0350662,0.28003449900575783,0.0232229,0.18545531500307458,0.0270206,0.2157832951342027,0.0347623,0.27760758978126676,0.026193,0.20917418004967217,0.0282542,0.22563467788949138,0.0765452,0.6112808554475687,0.036676,0.2928901701791233,0.0649545,0.5187189049760024,0.199802,1.5955949880611082,0.106692,0.8520296116466087,0.302827,2.418340374218382,0.171268,1.367725860678321,NA,NA,0.384032,3.0668338377748143,1.46571,11.704985585484863,1.27983,10.220570032183101,0.804784,6.426909224491101,3.38278,27.01447840218494,1.23,9.8226335838238,2.7659,22.088148154063614
GVN,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//convolution_slow.r,24,3,2.7445912361145,0.334271,7.93e-7,2.372326645147201e-4,7.29e-7,2.1808652261189277e-4,7.46e-7,2.2317221655483127e-4,2.566e-6,7.676406269164841e-4,1.016e-6,3.039450027073842e-4,1.136e-6,3.398440187751854e-4,1.239e-6,3.706573409000482e-4,1.21e-6,3.6198174535032957e-4,1.369e-6,4.095479416401662e-4,1.629e-6,4.8732914312040235e-4,2.346e-6,7.018257641255149e-4,1.2902e-5,0.0038597425442231,2.2537e-5,0.006742134376000312,1.92157e-4,0.05748539358783742,2.18923e-4,0.06549266912176048,2.90635e-4,0.08694592112387854,2.60842e-4,0.07803309290964518,3.61362e-4,0.10810450203577338,2.98223e-4,0.08921593557323251,6.51946e-4,0.19503516607782312,0.0011684,0.3495367531134918,0.00108085,0.3233454293073584,0.00142176,0.42533154237130955,0.00179689,0.5375548581839286,0.00244066,0.7301441046336654,0.00238958,0.7148630901274715,0.00306659,0.9173963640279894,0.00364302,1.0898402792943451,0.00226321,0.6770584346234043,0.00375362,1.1229272057701685,0.00569329,1.7031959099054361,0.006333,1.8945705729782123,0.00814862,2.4377286692533904,0.00921249,2.755994387787155,NA,NA,0.0110468,3.3047437558148927,0.0221003,6.611491873360238,0.0312776,9.356958874685512,0.0397063,11.878475847441148,0.0361064,10.801535281253832,0.0397828,11.901361470184373,0.0668328,19.993598008801243,0.0326818,9.77703719437223
GVN,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//convolution_v.r,20,1,2.87333297729492,0.375467,7.87e-7,2.0960563777908578e-4,7.81e-7,2.0800762783413723e-4,7.69e-7,2.048116079442401e-4,8.81e-7,2.3464112691661318e-4,8.56e-7,2.2798275214599422e-4,1.061e-6,2.825814252650699e-4,1.241e-6,3.3052172361352664e-4,1.208e-6,3.217326689163095e-4,1.367e-6,3.6407993245744633e-4,1.769e-6,4.7114659876899964e-4,2.578e-6,6.866116063462302e-4,1.535e-5,0.004088242109160059,4.0747e-5,0.010852351871136479,2.16047e-4,0.057540875762716825,2.94724e-4,0.07849531383583644,8.70948e-4,0.23196392758884268,3.06919e-4,0.08174326904894438,3.97194e-4,0.10578666034564957,3.53935e-4,0.09426527497756128,5.95184e-4,0.1585183251790437,0.00118943,0.3167868281366938,0.00145986,0.38881179970543356,0.002628,0.6999283558874682,0.00180207,0.47995429691557445,0.00250026,0.6659067241595134,0.00389677,1.0378462021961985,0.00363244,0.9674458740714896,0.00351838,0.9370677050180177,0.00408117,1.0869583745042841,0.00478397,1.274138606055925,0.0054169,1.44271001179864,0.00601857,1.602955785728173,0.00853089,2.272074509877033,0.00675611,1.7993884948610663,NA,NA,0.0128874,3.4323655607550068,0.0226525,6.033153379657866,0.0621359,16.54896435638818,0.0364675,9.71257127790192,0.038466,10.2448417570652,0.0440699,11.737356412148072,0.061637,16.416089829465704,0.037832,10.075985372882304
GVN,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//convolution.r,23,3,1.82891702651978,0.221328,3.13e-7,1.4141907033904432e-4,2.9e-7,1.310272536687631e-4,3.03e-7,1.369008891780525e-4,1.314e-6,5.936890045543266e-4,3.79e-7,1.712390660015904e-4,4.53e-7,2.0467360659292994e-4,4.76e-7,2.1506542326321114e-4,4.25e-7,1.9202269934215284e-4,4.37e-7,1.97444516735343e-4,7.04e-7,3.180799537338249e-4,1.218e-6,5.50314465408805e-4,6.333e-6,0.002861364129256127,1.3523e-5,0.006109936384009254,1.2504e-4,0.056495337237041865,1.47225e-4,0.06651892214270223,1.30804e-4,0.05909961685823755,1.61154e-4,0.07281229668184776,2.13057e-4,0.09626301236174366,1.52139e-4,0.06873915636521362,4.29338e-4,0.19398268632979107,8.09428e-4,0.3657142340779296,6.61819e-4,0.2990218137786453,0.00101255,0.4574884334562279,0.00134297,0.6067781753777199,0.00149745,0.6765750379527218,0.00167734,0.7578525988578038,0.00189085,0.8543202848261403,0.00432444,1.9538603339839513,0.00121641,0.5495960746042073,0.00269524,1.2177582592351621,0.0035278,1.5939239499746984,0.00469954,2.123337309332755,0.00496823,2.2447363189474445,0.00672163,3.0369542037157524,NA,NA,0.00922294,4.1670913756958,0.0156348,7.064085881587509,0.0231338,10.452269934215282,0.0282891,12.781527868141401,0.0197626,8.929100701221717,0.0222871,10.069715535314105,0.0363517,16.424356611002676,0.0282157,12.748364418419722
GVN,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//flexclust_no_s4.r,212,9,184.324744939804,18.1613,2.0492e-5,1.1283333241563104e-4,1.8516e-5,1.0195305402146322e-4,1.9463e-5,1.0716743845429567e-4,2.0615e-5,1.1351059670838542e-4,2.552e-5,1.4051857521212688e-4,2.4609e-5,1.3550241447473474e-4,2.5998e-5,1.4315054539047316e-4,2.692e-5,1.482272744792498e-4,2.773e-5,1.526873076266567e-4,5.2275e-5,2.8783732442060864e-4,4.7831e-5,2.6336771046125556e-4,0.122706,0.6756454659082775,0.00126299,0.0069542929195597234,0.0102099,0.05621789189099899,0.00883502,0.04864750871358328,0.0125775,0.06925440359445634,0.00913765,0.05031385418444715,0.0120721,0.06647156315902496,0.0127917,0.07043383458232615,0.0185082,0.10191010555411781,0.0418081,0.23020433559271639,0.0394164,0.21703512413758924,0.071325,0.39273069659110305,0.0567657,0.31256407856265794,0.0854031,0.47024772455716274,0.09978,0.549410009195377,0.116849,0.6433955719028924,0.132988,0.7322603558115333,0.214976,1.183703809749302,0.168734,0.9290854729562311,0.160097,0.8815283046918446,0.232227,1.2786915033615434,0.3631,1.9993062170659586,0.275824,1.5187459047535143,NA,NA,0.465916,2.5654330912434684,0.760341,4.186600078188236,1.82381,10.042287721693931,1.46215,8.050910452445585,1.18758,6.539069339749908,5.10038,28.083782548606102,2.75939,15.193791193361708,2.33407,12.851888356009757
GVN,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//flexclust_strict.r,538,19,298.43706035614,40.6226,6.3638e-5,1.566566394076204e-4,6.1924e-5,1.5243731321973482e-4,7.1487e-5,1.7597839626217919e-4,7.5387e-5,1.8557896343414753e-4,7.3375e-5,1.8062605544696793e-4,7.9225e-5,1.950269062049204e-4,8.368e-5,2.0599370793597651e-4,8.066e-5,1.9855942258742673e-4,8.8657e-5,2.1824550865774225e-4,1.50431e-4,3.7031356929393983e-4,1.48573e-4,3.657397606258585e-4,0.13574,0.33414897126230225,0.00372803,0.009177231393362316,0.0193856,0.047721219222797165,0.0294459,0.07248649766386199,0.0588704,0.14492031529247268,0.0255891,0.06299227523595241,0.0356788,0.08782992718339053,0.0326289,0.08032203748652228,0.0466124,0.11474499416580919,0.103611,0.2550575295525151,0.108221,0.2664058922865597,0.194827,0.4796024872854027,0.144353,0.3553514546090108,0.203245,0.5003249422735129,0.263706,0.6491608119618144,0.299173,0.7364693544972504,0.334603,0.823686814728747,0.587626,1.446549457691039,0.437514,1.0770211655580886,0.392005,0.9649923933967791,0.48131,1.1848330732154024,0.976834,2.404656521246794,0.503199,1.2387168718890469,NA,NA,0.992359,2.442874163642898,2.01666,4.964379434108107,5.99007,14.745658820459548,2.83746,6.984929571223901,2.97667,7.327620585585364,7.79064,19.1780929827239,7.36813,18.1380069222551,5.23174,12.878890075967567
GVN,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//flexclust.r,512,19,292.089745044708,40.0815,5.6132e-5,1.400446590072727e-4,5.4077e-5,1.3491760537904021e-4,5.8399e-5,1.457006349562766e-4,6.6419e-5,1.6570986614772401e-4,6.3058e-5,1.5732445143021098e-4,6.4783e-5,1.6162818257799735e-4,7.4577e-5,1.8606339583099435e-4,6.9789e-5,1.741177351147038e-4,7.8944e-5,1.9695869665556427e-4,1.36828e-4,3.413744495590235e-4,1.31085e-4,3.270461434826541e-4,0.135634,0.3383955191297731,0.00352181,0.008786622257151055,0.0182591,0.0455549318264037,0.0223345,0.055722714968252186,0.0574877,0.14342701745194167,0.0238543,0.05951448922819755,0.0338999,0.08457742349961953,0.0308912,0.07707096790289786,0.0446389,0.11137033294662127,0.0973821,0.24296021855469482,0.102947,0.25684417998328407,0.194847,0.48612701620448334,0.130444,0.3254469019373028,0.198142,0.4943477664259073,0.255809,0.638222122425558,0.28977,0.7229519853298905,0.321644,0.8024749572745531,0.571626,1.426159200628719,0.414745,1.0347541883412545,0.383662,0.9572046954330553,0.480426,1.1986228060327084,0.979066,2.4426880231528263,0.500238,1.2480520938587627,NA,NA,0.985026,2.457557726133004,1.9312,4.818182952234822,6.00846,14.990606638973095,2.79074,6.962663572970074,2.92227,7.290819954343027,7.70437,19.22176066264985,7.26239,18.119057420505722,5.18495,12.936017863602908
GVN,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//volcano.r,76,6,2851.28352379799,6.5284,2.436e-6,3.731389008026469e-5,2.329e-6,3.5674897371484586e-5,2.719e-6,4.1648796029655046e-5,3.559e-6,5.451565467802218e-5,2.818e-6,4.316524722749831e-5,3.112e-6,4.766864775442681e-5,3.231e-6,4.949145272961215e-5,3.584e-6,5.489859689969977e-5,3.394e-6,5.198823601495006e-5,5.185e-6,7.942221677593286e-5,6.195e-6,9.489308253170761e-5,0.0148996,0.22822743704429874,1.37714e-4,0.002109460204644323,0.00100878,0.0154521781753569,0.00118916,0.018215182893205072,0.00316408,0.04846639299062557,0.00129457,0.019829820476686476,0.00161464,0.02473255315238037,0.00197555,0.030260860241406774,0.00482223,0.07386541878561363,0.00531614,0.08143097849396481,0.00595727,0.09125160835733104,0.017111,0.26210097420501194,0.0137734,0.21097665584216652,0.015382,0.23561669015378958,0.0175845,0.26935389988358555,0.0156856,0.2402671404938423,0.0161454,0.2473102138349366,0.0402458,0.6164726426076833,0.0229692,0.351835059126279,0.0381511,0.58438667973776115,0.10022,1.5351387782611359,0.052384,0.8024018136143618,0.17841,2.7328288707799766,NA,NA,0.179408,2.7481159242693463,0.181059,2.7734054285889345,0.65229,9.991575271123093,0.68844,10.545309723668893,0.400781,6.139038661846699,1.64873,25.254733165859932,0.622583,9.536532687948043,1.58562,24.288033821457017
ElideEnvSpec,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//convolution_slow.r,24,3,2.41534233093262,0.239897,5.84e-7,2.4343780872624504e-4,6.07e-7,2.5302525667265534e-4,6.42e-7,2.6761485137371453e-4,7.04e-7,2.9345927627273373e-4,7.72e-7,3.218047745490773e-4,8.64e-7,3.6015456633471866e-4,9.63e-7,4.014222770605718e-4,9.22e-7,3.8433160898218826e-4,9.76e-7,4.0684126937810816e-4,1.261e-6,5.256422548010188e-4,1.701e-6,7.090543024714774e-4,9.834e-6,0.004099259265434749,1.8265e-5,0.0076136842061384664,1.19645e-4,0.04987348737166367,1.40836e-4,0.058706861694810694,1.60066e-4,0.06672280186913551,1.64314e-4,0.06849356182028121,2.15629e-4,0.08988399187984844,2.85072e-4,0.11883099830343855,4.67879e-4,0.19503328511819656,7.18131e-4,0.29934972092189566,8.32409e-4,0.3469859981575426,0.00104947,0.4374669128834458,9.54349e-4,0.3978161460960329,0.0014328,0.5972563225050751,0.00217973,0.9086107787925651,0.00194521,0.8108521573842107,0.00192966,0.8043702088813115,0.0024268,1.0116008120151565,0.00259411,1.0813432431418484,0.00333588,1.3905467763248394,0.00521354,2.1732410159360063,0.0058171,2.424832323872329,NA,NA,0.00641023,2.6720759325877355,0.00710448,2.961470964622317,0.0123439,5.145499943725849,0.0208228,8.679891786891874,0.0225429,9.396907839614501,0.0341499,14.23523428804862,0.0381375,15.897447654618441,0.0391355,16.31345952638007,0.0272286,11.35012109363602
ElideEnvSpec,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//convolution_v.r,20,1,2.94191241264343,0.370479,7.21e-7,1.94612920030555e-4,7.05e-7,1.9029418671503648e-4,8.04e-7,2.1701634910480756e-4,1.001e-6,2.7019075305212984e-4,9.01e-7,2.4319866983013884e-4,1.021e-6,2.75589169696528e-4,1.174e-6,3.168870570261742e-4,1.084e-6,2.925941821263823e-4,1.168e-6,3.1526753203285477e-4,1.899e-6,5.125796603856089e-4,2.9e-6,7.827704134377388e-4,1.6391e-5,0.004424272360916543,3.6087e-5,0.009740633072319888,2.22916e-4,0.060169672235133434,2.92371e-4,0.07891702363696727,2.91033e-4,0.07855586956345703,3.00164e-4,0.08102051668245704,3.75205e-4,0.10127564585307128,3.53831e-4,0.09550635798520293,6.0829e-4,0.164190143031049,0.00114467,0.3089702790171643,0.00136301,0.3679047935240594,0.00250077,0.675009919590584,0.0017147,0.46283325100747946,0.00236897,0.639434353904,0.00410231,1.1072989292240585,0.00376076,1.0151074689793484,0.00293106,0.7911541544864892,0.00388674,1.0491120954224127,0.00474825,1.281651591588187,0.00514043,1.3875091435681912,0.00695646,1.8776934725045145,0.0097936,2.6434966624289093,NA,NA,0.0128125,3.4583606628175954,0.0122646,3.310471038844307,0.0208374,5.62444834929915,0.062223,16.795283943219456,0.0314875,8.499132204524413,0.0379124,10.233346559454112,0.0433577,11.703146467141186,0.0584151,15.767452406209259,0.0382474,10.323770038247781
ElideEnvSpec,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//convolution.r,23,3,2.25683379173279,0.233868,2.87e-7,1.2271879863854824e-4,2.75e-7,1.1758769904390513e-4,2.92e-7,1.248567568029829e-4,3.17e-7,1.3554654762515606e-4,3.88e-7,1.6590555356012793e-4,4.75e-7,2.0310602562129067e-4,4.75e-7,2.0310602562129067e-4,3.91e-7,1.6718832845878873e-4,4.66e-7,1.992577009253083e-4,6.87e-7,2.937554517933193e-4,1.096e-6,4.6864042964407275e-4,5.744e-6,0.002456086339302513,1.4395e-5,0.006155181555407324,1.06982e-4,0.0457446080695093,1.22962e-4,0.052577522363042396,1.10426e-4,0.047217233653171875,1.348e-4,0.05763935211315784,1.78213e-4,0.07620238767167804,2.68696e-4,0.11489216139018593,4.46711e-4,0.19100988591855236,6.48982e-4,0.27749927309422406,7.18668e-4,0.3072964236235825,9.55708e-4,0.4086527442830999,9.81079e-4,0.41950117160107414,0.0013349,0.5707920707407598,0.00209353,0.8951759111977698,0.00178956,0.7652008825491303,0.00292574,1.2510219440025998,0.00247123,1.0566772709391623,0.0025578,1.0936938785981836,0.00306447,1.3103417312330032,0.00502534,2.148793336411993,0.00501704,2.1452443258590317,NA,NA,0.00708298,3.0286229839054513,0.0077875,3.3298698411069494,0.0110857,4.740152564694614,0.0208221,8.903355739134897,0.0234353,10.020738194195015,0.0320312,13.69627311132776,0.0358482,15.328390374057161,0.0320584,13.707903603742283,0.0327389,13.998879709921837
